category,sample_id,Malignant,Boundary,Normal
Epi-TME,GSM5924030_ffpe_c_2,0.203513847103293,0.22140221402214,0.0804520239812881
Epi-TME,GSM5924031_ffpe_c_3,0.145434207850315,0.44211803244228,0.122815813766054
Epi-TME,GSM5924032_ffpe_c_4,0.0304375926139812,0.329839484154204,0.113922784199524
Epi-TME,GSM5924033_ffpe_c_7,0.0859586267927065,0.329499011206328,0.13467818847953
Epi-TME,GSM5924034_ffpe_c_10,0.4126213592233,0.21,0.064515761974604
Epi-TME,GSM5924035_ffpe_c_20,0.312195121951219,0.380901722391084,0.120954237011947
Epi-TME,GSM5924036_ffpe_c_21,0.347413793103448,0.321512850766941,0.0241728227934449
Epi-TME,GSM5924037_ffpe_c_34,0.210960272325159,0.453416149068323,0.127148308284494
Epi-TME,GSM5924038_ffpe_c_36,0.386273209549071,0.372549019607843,0.0514623634688774
Epi-TME,GSM5924039_ffpe_c_39,0.123396872050115,0.40566037735849,0.209282380629462
Epi-TME,GSM5924040_ffpe_c_45,0.269739920048483,0.360545241175939,0.115982734153263
Epi-TME,GSM5924041_ffpe_c_51,0.110599172290065,0.39056971786265,0.0537946637771854
Epi-TME,GSM5924042_frozen_a_1,0.526598754951895,0.0,0.08271743517304
Epi-TME,GSM5924043_frozen_a_3,0.122846457340128,0.0,0.435571246477928
Epi-TME,GSM5924044_frozen_a_15,0.101811594202898,0.385097180092124,0.2050114298593
Epi-TME,GSM5924045_frozen_a_17,0.0,0.0,0.158058063500007
Epi-TME,GSM5924046_frozen_b_1,0.373276024938598,0.0,0.103691367253664
Epi-TME,GSM5924048_frozen_b_13,0.265555862831858,0.323529411764705,0.0523525902791692
Epi-TME,GSM5924049_frozen_b_18,0.233830845771144,0.301724137931034,0.211537408259393
Epi-TME,GSM5924050_frozen_c_2,0.532710280373831,0.71875,0.142731388329979
Epi-TME,GSM5924051_frozen_c_5,0.0,0.407960199004975,0.168013923066134
Epi-TME,GSM5924052_frozen_c_23,0.137094733798387,0.27228884860317,0.114217129759104
Epi-TME,GSM6030901_patient_1,0.262711864406779,0.398692810457516,0.354170182603706
Epi-TME,GSM6030902_patient_2,0.0,0.478873239436619,0.239447132894366
Epi-TME,GSM6177599_NYU_BRCA0_Vis,0.341772151898734,0.27228884860317,0.206010020005305
Epi-TME,GSM6177603_NYU_BRCA2_Vis,0.380140845070422,0.291987179487179,0.0564159982379178
Epi-TME,GSM6177607_NYU_GIST1_Vis,0.0,0.319312988353235,0.185748872882115
Epi-TME,GSM6177612_NYU_LIHC1_Vis,0.202891115403186,0.208333333333333,0.0274445768421671
Epi-TME,GSM6177614_NYU_OVCA1_Vis,0.616666666666666,0.427077795498848,0.315522885784582
Epi-TME,GSM6177617_NYU_OVCA3_Vis,0.32,0.265060240963855,0.23336495888678
Epi-TME,GSM6177618_NYU_PDAC1_Vis,0.607843137254901,0.262232838278465,0.276767593659152
Epi-TME,GSM6177623_NYU_UCEC3_Vis,0.450092250922509,0.268518518518518,0.106994292750295
Epi-TME,GSM6339631_s1,1.0,0.0,0.240178041543026
Epi-TME,GSM6339632_s2,0.397228267827422,0.514792899408284,0.15958976738021
Epi-TME,GSM6339633_s3,0.326529018147733,0.702702702702702,0.400305810397553
Epi-TME,GSM6339634_s4,0.0,0.0,0.112917408604277
Epi-TME,GSM6339635_s5,0.474452554744525,0.544715447154471,0.0655191394143901
Epi-TME,GSM6339636_s6,0.0,0.0,0.117892720816098
Epi-TME,GSM6339640_s10,0.443181818181818,0.341772151898734,0.213490735975295
Epi-TME,GSM6339641_s11,0.0,0.548359680435152,0.154256302210393
Epi-TME,GSM6339642_s12,0.302054919076195,0.323074494949494,0.160131841818156
Epi-TME,GSM6433585_092A,0.240493059572006,0.5,0.17228748263231
Epi-TME,GSM6433586_092B,0.0,0.0,0.185393939393939
Epi-TME,GSM6433587_093A,0.394298483206933,0.240963855421686,0.0897589079922008
Epi-TME,GSM6433588_093B,0.18459210985686,0.417910447761194,0.0
Epi-TME,GSM6433589_093C,0.278195794985754,0.415361015131657,0.37074401517904
Epi-TME,GSM6433590_093D,0.762886597938144,0.0,0.0858896104620257
Epi-TME,GSM6433592_094B,0.300492610837438,0.355029585798816,0.174888708787013
Epi-TME,GSM6433593_094C,0.277226628686491,0.333333333333333,0.130515281464842
Epi-TME,GSM6433594_094D,1.0,0.317073170731707,0.0930633520449077
Epi-TME,GSM6433595_095A,0.389181286549707,0.0,0.175257683937514
Epi-TME,GSM6433596_095B,0.25531914893617,0.387755102040816,0.128952234206471
Epi-TME,GSM6433597_117B,0.266666666666666,0.333333333333333,0.179408463584968
Epi-TME,GSM6433598_117C,0.428571428571428,0.489452798663324,0.112999745352686
Epi-TME,GSM6433599_117D,0.293975665363856,0.393382352941176,0.238619582951256
Epi-TME,GSM6433600_117E,0.27766439909297,0.0,0.388349514563106
Epi-TME,GSM6433601_118B,0.657534246575342,0.0,0.114331979729502
Epi-TME,GSM6433602_118C,0.0,0.0,0.0944330343107031
Epi-TME,GSM6433603_118D,0.0,0.540983606557377,0.0919710505484563
Epi-TME,GSM6433604_118E,0.4,0.28235294117647,0.157083689818775
Epi-TME,GSM6433605_119B,0.0,0.0,0.203063445987974
Epi-TME,GSM6433606_119C,0.0,0.391496450818484,0.118079673135852
Epi-TME,GSM6433607_119D,0.336660111438872,0.0,0.147223777944109
Epi-TME,GSM6433608_119E,0.280116263372819,0.155405405405405,0.157044894891872
Epi-TME,GSM6433609_120B,0.207142857142857,0.375985863466645,0.220040932098044
Epi-TME,GSM6433610_120C,0.206675499657227,0.232558139534883,0.188769815532662
Epi-TME,GSM6433611_120D,0.288,0.310539645431521,0.314864491786683
Epi-TME,GSM6433613_395A,0.356244496244496,0.392156862745098,0.0994324321488894
Epi-TME,GSM6433614_395B,0.0,0.0,0.152044192366773
Epi-TME,GSM6433615_395C,0.678787878787878,0.375,0.145119505264917
Epi-TME,GSM6433616_395D,0.175444596443228,0.0,0.252895752895752
Epi-TME,GSM6433617_396A,0.0,0.0,0.170472236637259
Epi-TME,GSM6433618_396C,0.0,0.0,0.0772938804445595
Epi-TME,GSM6433619_396D,0.433333333333333,1.0,0.0906970688388862
Epi-TME,GSM6433620_397A,0.623529411764705,0.321428571428571,0.121735180558709
Epi-TME,GSM6433621_397B,0.182926829268292,0.0,0.0677570093457943
Epi-TME,GSM6433622_397C,0.245364380173151,0.387323943661971,0.198473282442748
Epi-TME,GSM6433623_397D,0.0,0.0,0.150153374233128
Epi-TME,GSM6433624_398A,0.2466724286949,0.532258064516129,0.291666666666666
Epi-TME,GSM6433625_398B,0.0,0.0,0.111581202192968
Epi-TME,GSM6433627_398D,0.0,0.475154320987654,0.209405803777061
Epi-TME,GSM6505133_DonorA,0.0,0.376887472494119,0.192445226716001
Epi-TME,GSM6505134_DonorB,0.2994038700628,0.40467102871683,0.162710299406643
Epi-TME,GSM6505135_DonorC,0.301058336690225,0.28408535094155,0.13105808154228
Epi-TME,GSM6506110_SP1,0.155244870318097,0.202898550724637,0.322916030808452
Epi-TME,GSM6506111_SP2,0.0,0.0,0.0696976796602528
Epi-TME,GSM6506112_SP3,0.0,0.303030303030303,0.186872951582201
Epi-TME,GSM6506113_SP4,0.637305699481865,0.291666666666666,0.0967265801690274
Epi-TME,GSM6506114_SP5,0.0,0.0,0.105502019195873
Epi-TME,GSM6506115_SP6,0.0,0.205357142857142,0.05778480406247
Epi-TME,GSM6506116_SP7,0.379378492571895,0.384334997609815,0.199377432858457
Epi-TME,GSM6506117_SP8,0.32114766810679,0.411111111111111,0.24004530011325
Epi-TME,GSM6833484_Patient1,0.25,0.362053295265286,0.093047565782465
Epi-TME,GSM6833485_Patient2,0.334313725490196,0.309090909090909,0.0956449565472121
Epi-TME,GSM6833486_Patient3,0.0,0.661016949152542,0.14686743841388
Epi-TME,GSM6833487_Patient4,0.324905526466689,0.381641208699983,0.113745300982327
Epi-TME,GSM7019835_OCCR2v,0.212643678160919,0.47289058247142,0.173697192352335
Epi-TME,GSM7019836_OCCS3v,0.734042553191489,0.441558441558441,0.237963245386609
Epi-TME,GSM7058756,0.471264367816091,0.492113760556383,0.206595756856125
Epi-TME,GSM7058757,0.411598206421651,0.203947368421052,0.140692009009646
Epi-TME,GSM7058758,0.0,0.9375,0.115057509023114
Epi-TME,GSM7058759,0.524886877828054,0.320306163828061,0.0821725594596378
Epi-TME,GSM7090086_NextSeq2000,0.306968767471026,0.415492957746478,0.379652605459057
Epi-TME,GSM7090087_NextSeq2000,0.394957983193277,0.574585635359116,0.124309054817529
Epi-TME,GSM7090088_NextSeq2000,0.512820512820512,0.433962264150943,0.0101942348138066
Epi-TME,GSM7211257_EHU-W3,0.303054859780953,0.447079587079587,0.0993873734005947
Epi-TME,GSM7421790_PDAC_1,1.0,0.0,0.174587087087087
Epi-TME,GSM7421791_PDAC_2,0.56578947368421,0.0,0.170290588297019
Epi-TME,GSM7421792_PDAC_3,0.611111111111111,0.0,0.164141414141414
Epi-TME,GSM7498811_SS1905133,0.664429530201342,0.44793720078851,0.139441708318838
Epi-TME,GSM7498812_SS1923404,0.322085889570552,0.0,0.243452353264609
Epi-TME,GSM7498813_SS1945070,0.0,0.0,0.140524983693561
Epi-TME,GSM7498814_SS1960050,0.0,0.395348837209302,0.110434792008181
Epi-TME,GSM7498815_SS2002154,0.187854737854737,0.314917127071823,0.20642430416752
Epi-TME,GSM7498816_SS2005094,0.0,0.457142857142857,0.115111953872458
Epi-TME,GSM7498817_SS2021309,0.347368421052631,0.0,0.113613453706969
Epi-TME,GSM7757970_R1-S1,0.219506961663169,0.0,0.0941831605544455
Epi-TME,GSM7757973_R1-S4,0.192800453514739,0.285262206148282,0.102086935812874
Epi-TME,GSM7757974_R1-S5,0.217012617012616,0.0,0.194532916555734
Epi-TME,GSM7757975_R1-S6,0.150207433551602,0.391608391608391,0.0419040297782812
Epi-TME,GSM7757976_R2-S1,0.157082082082082,0.339102564102564,0.0878548534798534
Epi-TME,GSM7757977_R2-S2,0.256890012642225,0.267628205128205,0.159492980280521
Epi-TME,GSM7757978_R2-S3,0.290192373754723,0.290035330593409,0.300392686976053
Epi-TME,GSM7757979_R2-S4,0.176364790520524,1.0,0.210600236546422
Epi-TME,GSM7757980_R2-S5,0.251798561151079,0.610169491525423,0.0961672391987967
Epi-TME,GSM7757982_R3-S2,0.151315789473684,0.307692307692307,0.113901626815154
Epi-TME,GSM7757983_R3-S3,0.309523809523809,0.0,0.0793833452061299
Epi-TME,GSM7757984_R3-S4,0.297688314891422,0.253665815251511,0.23948159227191
Epi-TME,GSM7757985_R3-S5,0.140319323488577,0.434333453108156,0.19588803043468
Epi-TME,GSM7777521_B1,0.0,0.0,0.247331649256958
Epi-TME,GSM7777522_C1,0.248537811676984,0.612903225806451,0.443396226415094
Epi-TME,GSM7777523_D1,0.0,0.0,0.148403049142742
Epi-TME,GSM7850822_CHC20,0.10593220338983,0.617647058823529,0.119190401737419
Epi-TME,HCC1R,0.448541489662985,0.0,0.209347100297596
Epi-TME,HCC3R,0.368968816258985,1.0,0.341604682856345
Epi-TME,HCC4R,0.751111111111111,0.543046357615894,0.18556953579036
Epi-TME,HCC6NR,0.777777777777777,0.458283611774065,0.25948909482559
Epi-TME,HCC7NR,0.568898343036274,0.32938546506531,0.353723404255319
Epi-TME,HRA000437_HCC-1T,0.305344223167002,0.490566037735849,0.100639126410822
Epi-TME,HRA000437_HCC-2T,0.269155249744678,0.295962214673103,0.215543051827379
Epi-TME,HRA000437_HCC-3T,0.307692307692307,0.515406162464985,0.173228167945853
Epi-TME,HRA000437_HCC-4T,0.406467375069346,0.269658948559421,0.123439475005627
Epi-TME,Parent_Visium_Human_BreastCancer_201027,0.354554698591765,0.369507575757575,0.191063900051821
Epi-TME,Parent_Visium_Human_ColorectalCancer_201027,0.405025231286795,0.0,0.080297277924679
Epi-TME,Parent_Visium_Human_OvarianCancer_201027,0.325490196078431,0.276830461283768,0.114150169683257
Epi-TME,S16_43398,0.362561450106008,0.4375,0.118986681136112
Epi-TME,S20_47598,0.347517012960734,0.436243492190628,0.0855575161089648
Epi-TME,S20_61122,0.384977876106194,0.453634085213032,0.19373236845333
Epi-TME,S20_63981,0.413905561740645,0.460076045627376,0.186582654183121
Epi-TME,S21_10267,0.183366789338686,0.515321772880931,0.219435828044634
Epi-TME,SN048_A121573_Rep1,0.299202050206768,0.390243902439024,0.130776334842144
Epi-TME,SN048_A121573_Rep2,0.402097902097902,0.353658536585365,0.111627138880646
Epi-TME,SN048_A416371_Rep1,0.352091121975268,0.0,0.126148182064531
Epi-TME,SN048_A416371_Rep2,0.571428571428571,0.0,0.0982242142062863
Epi-TME,SN123_A551763_Rep1,0.0,0.0,0.149021329339461
Epi-TME,SN123_A595688_Rep1,0.342629482071713,0.236068111455108,0.190103050709111
Epi-TME,SN123_A938797_Rep1_X,0.0,0.355697151424287,0.220348676845196
Epi-TME,SN124_A595688_Rep2,0.297709923664122,0.888888888888888,0.78235294117647
Epi-TME,SN124_A938797_Rep2,0.427419354838709,0.39763687956459,0.230587121212121
Epi-TME,SN84_A120838_Rep1,0.903225806451612,0.0,0.454976303317535
Epi-TME,SN84_A120838_Rep2,0.598837209302325,0.378787878787878,0.38225802427035
Epi-TME,V10F24-015_A1,1.0,0.531914893617021,0.137672214700963
Epi-TME,V10F24-015_B1,0.419642857142857,0.389676989676989,0.214297027290448
Epi-TME,V10F24-015_C1,0.441957914301835,0.419811320754717,0.261124620980883
Epi-TME,V10F24-015_D1,0.0,0.656565656565656,0.173801987894941
Epi-TME,V11A20-405_C1,0.253924495171202,0.490737564322469,0.172014455957364
Epi-TME,V11A20-405_D1,0.364221771321148,0.431776249580677,0.182560430400848
Epi-TME,V11M22-349_C1,0.29804467748102,0.551136363636363,0.099356691829274
Epi-TME,V11M22-349_D1,0.545454545454545,0.368421052631578,0.2974311428217
Epi-TME,V1_Breast_Cancer_Block_A_Section_2_200623,0.270072992700729,0.306274509803921,0.0889163406766865
Epi-TME,V1_Human_Invasive_Ductal_Carcinoma_210511,0.378277153558052,0.410958904109589,0.0789193316275238
Epi-TME,Visium_FFPE_Human_Breast_Cancer_210609,0.458781362007168,0.407142857142857,0.235115834543925
Epi-TME,Visium_FFPE_Human_Intestinal_Cancer_220329,0.410271436562691,0.370796317234695,0.153846153846153
Epi-TME,Visium_FFPE_Human_Ovarian_Cancer_220329,0.281179117126548,0.367772961549244,0.153824754601669
Epi-TME,Visium_FFPE_Human_Prostate_Acinar_Cell_Carcinoma_211009,0.373611111111111,0.55813953488372,0.117748014537622
Epi-TME,Visium_FFPE_Human_Prostate_Cancer_210609,0.330282832925903,0.471198156682027,0.14739945905201
Epi-TME,Visium_FFPE_Human_Prostate_IF_220713,0.481818181818181,0.0987654320987654,0.1661487342305
Epi-TME,Visium_Human_Breast_Cancer_220702,0.438429316671333,0.307515878616796,0.0843784822717312
Epi-TME,WSSKNKCLsp12140270,0.396551724137931,0.0,0.116921090605301
Epi-TME,WSSKNKCLsp12140271,0.352112676056338,0.578571428571428,0.160066278667172
Epi-TME,WSSKNKCLsp12140272,0.0,0.488372093023255,0.15325836428498
Epi-TME,WSSKNKCLsp12140273,0.0,0.0,0.155266456938761
Epi-TME,WSSKNKCLsp12887267,0.375,0.0,0.130053937572895
Epi-TME,WSSKNKCLsp12887268,0.0,0.0,0.143315748578906
Epi-TME,WSSKNKCLsp12887269,0.649484536082474,0.0,0.146195154279476
Epi-TME,Zenodo10119273_Tumor2,0.37786559196064,0.193798449612403,0.0674501964568828
Epi-TME,scCRLM_Atlas_ST-colon1,0.267661691542288,0.335724010502771,0.260301172392968
Epi-TME,scCRLM_Atlas_ST-colon2,0.0,0.489583333333333,0.0615643764546429
Epi-TME,scCRLM_Atlas_ST-colon3,0.360576923076923,0.0,0.117508975421154
Epi-TME,scCRLM_Atlas_ST-colon4,0.336927755594762,0.333333333333333,0.117016671541386
TME-TME,01_034_C1d1,0.0,0.56,0.437956204379562
TME-TME,01_034_C3d1,0.466114380975062,0.75,0.725806451612903
TME-TME,01_039_C1d1,0.419400352733686,0.493333333333333,0.247076082831896
TME-TME,01_039_C3d1,0.325834175935288,0.457142857142857,0.358185072112854
TME-TME,1142243F,0.545893719806763,0.675032574300428,0.254793793760339
TME-TME,1160920F,0.417496833885527,0.511665709602938,0.348064821603128
TME-TME,A_955_OvarianTumor,0.470588235294117,0.468366938510031,0.318803254179512
TME-TME,A_GTFB1154_OvarianCancerTumor,0.0,0.455445544554455,0.302706611570247
TME-TME,Ajou_Visium_P1,0.515379766782225,0.834848610077967,0.417918298490314
TME-TME,Ajou_Visium_P2,0.44977478806475,0.505,0.145496230607772
TME-TME,Ajou_Visium_P4,0.622356495468278,0.43339670468948,0.372799143091219
TME-TME,B_GTFB1191_OvarianCancerTumor,0.523644308006159,0.460465116279069,0.268113808122803
TME-TME,CID4290,0.578947368421052,0.835820895522388,0.320515348174922
TME-TME,CID4465,0.545454545454545,0.482617089138828,0.282592991399402
TME-TME,CID44971,0.385416666666666,0.462809917355371,0.246844374041249
TME-TME,CID4535,0.385826771653543,0.619718309859154,0.294841557813255
TME-TME,C_GTFB1170_SmallCellOvarianCancer,0.426470588235294,0.245283018867924,0.309287551051278
TME-TME,Colon_10x_Visium_SampleP2_CRC,0.300497561700126,0.492592592592592,0.167350497709129
TME-TME,CytAssist_11mm_FFPE_Human_Lung_Cancer_230214,0.190628576326044,0.505607966457023,0.281492505418689
TME-TME,CytAssist_11mm_FFPE_Human_Ovarian_Carcinoma_220715,0.221970839617898,0.538961038961039,0.260470248490519
TME-TME,CytAssist_FFPE_Human_Lung_Squamous_Cell_Carcinoma_220714,0.358879587692919,0.525344095157179,0.378002127085416
TME-TME,CytAssist_Fresh_Frozen_Human_Breast_Cancer_230107,0.527112689502425,0.538461538461538,0.442031099983056
TME-TME,D_GTFB1170_SmallCellOvarianCancer,0.367143733387855,0.46875,0.33795397926313
TME-TME,D_GTFB_1230_OvarianTumor,0.0,0.743589743589743,0.304193757125689
TME-TME,E_MTAB_13530_P10_T1,0.392314990512333,0.533774743558955,0.447978776263486
TME-TME,E_MTAB_13530_P10_T2,0.566037735849056,0.489130229304901,0.29388286768758
TME-TME,E_MTAB_13530_P10_T3,0.704545454545454,0.0,0.236895676924346
TME-TME,E_MTAB_13530_P10_T4,0.485294117647058,0.495049504950495,0.272295714328349
TME-TME,E_MTAB_13530_P11_T1,0.516611479028697,0.446705226192935,0.385726346675524
TME-TME,E_MTAB_13530_P11_T2,1.0,0.531390765765765,0.375839194973591
TME-TME,E_MTAB_13530_P11_T3,0.0,0.63076923076923,0.35615444704832
TME-TME,E_MTAB_13530_P11_T4,0.666666666666666,0.44,0.32515365835908
TME-TME,E_MTAB_13530_P15_T1,0.59656652360515,0.443010215411947,0.447141619212676
TME-TME,E_MTAB_13530_P15_T2,0.630871204524487,0.484430936754176,0.441503672397734
TME-TME,E_MTAB_13530_P16_T1,0.622857142857142,0.205673758865248,0.245821012844014
TME-TME,E_MTAB_13530_P16_T2,0.454545454545454,0.32,0.251362407935376
TME-TME,E_MTAB_13530_P17_T1,0.501098821658353,0.54408331301969,0.486433211680111
TME-TME,E_MTAB_13530_P17_T2,0.531024083500876,0.561357808857808,0.401432782263232
TME-TME,E_MTAB_13530_P19_T1,0.483097251585623,0.57887104622871,0.511656108597285
TME-TME,E_MTAB_13530_P19_T2,0.561496509945463,0.574055608820709,0.792873051224944
TME-TME,E_MTAB_13530_P24_T1,0.409090909090909,0.0,0.293765159347684
TME-TME,E_MTAB_13530_P24_T2,0.572139303482587,0.587121212121212,0.363834940205803
TME-TME,E_MTAB_13530_P25_T1,0.707964601769911,0.516949152542372,0.481514000949216
TME-TME,E_MTAB_13530_P25_T2,0.340305010893246,0.552238805970149,0.322265932336742
TME-TME,GSE144239_GSM4565823,0.0,0.0,0.408603659864101
TME-TME,GSE144239_GSM4565825,0.578179267540969,0.581813660477453,0.165038343036535
TME-TME,GSE144239_GSM4565826,0.0,1.0,0.221148058202046
TME-TME,GSE251950_20_00331_LI_SING,0.422850511922516,0.570040168059467,0.266676639696126
TME-TME,GSE251950_21_00731_LI_SING,0.525281696809014,0.49,0.157278966018801
TME-TME,GSE251950_21_00732_LI_SING,0.206153846153846,0.536231884057971,0.184851257449491
TME-TME,GSE251950_21_00733_LI_SING,0.0,0.447698744769874,0.138009921957039
TME-TME,GSE251950_21_00734_LI_SING,0.462825419032727,0.398648648648648,0.332100932753621
TME-TME,GSE251950_21_01251_LI_SING,0.470296706169396,0.536016637606873,0.321164892648446
TME-TME,GSE251950_21_01253_LI_SING,0.439879518072289,0.414893617021276,0.34055563580336
TME-TME,GSE251950_21_01254_LI_SING,0.416949152542372,0.636173449980981,0.29291013005302
TME-TME,GSE251950_21_01675_LI_SING,0.315508021390374,0.5,0.229765179660247
TME-TME,GSM5494475_HNSCC201125T04,0.329411764705882,0.339622641509433,0.251984251968503
TME-TME,GSM5494476_HNSCC201125T05,0.358490566037735,0.69298245614035,0.483652334720295
TME-TME,GSM5494477_HNSCC201125T07,0.0,0.0,0.430442106912695
TME-TME,GSM5494478_HNSCC201125T10,0.0,0.463917525773195,0.380549682875264
TME-TME,GSM5494480_P210325T3,0.166666666666666,0.878787878787878,0.188302843355831
TME-TME,GSM5494481_P210325T5,0.0,0.473684210526315,0.317956157317859
TME-TME,GSM5494482_P210325T6,0.0,0.0,0.27299154334038
TME-TME,GSM5924030_ffpe_c_2,0.718023255813953,0.582914572864321,0.137853038783913
TME-TME,GSM5924031_ffpe_c_3,0.206420005152032,0.469049356810509,0.145272470690403
TME-TME,GSM5924032_ffpe_c_4,0.207940217391304,0.448163905060456,0.185262749660655
TME-TME,GSM5924033_ffpe_c_7,0.29095811610486,0.5,0.154176659079897
TME-TME,GSM5924034_ffpe_c_10,1.0,0.35,0.104556469054536
TME-TME,GSM5924035_ffpe_c_20,0.526315789473684,0.517588383838383,0.182403682516593
TME-TME,GSM5924036_ffpe_c_21,0.513423423423423,0.603174603174603,0.14090952024342
TME-TME,GSM5924037_ffpe_c_34,0.219536536682732,0.442622950819672,0.145343119537497
TME-TME,GSM5924038_ffpe_c_36,0.403433476394849,0.479165928498033,0.100575034908907
TME-TME,GSM5924039_ffpe_c_39,0.264452059282557,0.523295934922194,0.21509506577632
TME-TME,GSM5924040_ffpe_c_45,0.311552215046677,0.455267682456868,0.178645751627578
TME-TME,GSM5924041_ffpe_c_51,0.20125786163522,0.47560975609756,0.125845017950281
TME-TME,GSM5924042_frozen_a_1,0.519021739130434,0.727272727272727,0.268115484487099
TME-TME,GSM5924043_frozen_a_3,0.305005446623093,0.409090909090909,0.27891156462585
TME-TME,GSM5924044_frozen_a_15,0.496586672879776,0.414746543778801,0.337185406602791
TME-TME,GSM5924045_frozen_a_17,0.0,0.0,0.276147829918484
TME-TME,GSM5924046_frozen_b_1,0.414772727272727,0.9,0.281231767794632
TME-TME,GSM5924048_frozen_b_13,0.440428974011063,0.42156862745098,0.272356983193973
TME-TME,GSM5924049_frozen_b_18,0.50387969924812,0.724137931034482,0.303948648122933
TME-TME,GSM5924050_frozen_c_2,0.467289719626168,0.793103448275862,0.196888674776185
TME-TME,GSM5924051_frozen_c_5,0.362068965517241,0.448863636363636,0.199511668515479
TME-TME,GSM5924052_frozen_c_23,0.274740333420616,0.531967299025259,0.190406470055079
TME-TME,GSM6030901_patient_1,0.919354838709677,0.441860465116279,0.382293563454991
TME-TME,GSM6030902_patient_2,0.0,0.523076923076923,0.444580944580944
TME-TME,GSM6177599_NYU_BRCA0_Vis,0.431863395225464,0.390720817643894,0.295418741223665
TME-TME,GSM6177603_NYU_BRCA2_Vis,0.455941176470588,0.450465564969381,0.272165207293726
TME-TME,GSM6177607_NYU_GIST1_Vis,0.0,0.334802788728565,0.387237691686844
TME-TME,GSM6177612_NYU_LIHC1_Vis,0.241758241758241,1.0,0.828571428571428
TME-TME,GSM6177614_NYU_OVCA1_Vis,0.637931034482758,0.464607201309329,0.566340491266548
TME-TME,GSM6177617_NYU_OVCA3_Vis,0.625954198473282,0.452830188679245,0.563785162247261
TME-TME,GSM6177618_NYU_PDAC1_Vis,0.688888888888888,0.407221017535503,0.428269750051928
TME-TME,GSM6177623_NYU_UCEC3_Vis,0.618573747210387,0.345238095238095,0.439096764854888
TME-TME,GSM6339631_s1,1.0,1.0,0.301211169675899
TME-TME,GSM6339632_s2,0.611461979862138,0.527888888888888,0.246525247100643
TME-TME,GSM6339633_s3,0.412479273304015,0.838709677419354,0.50686994165255
TME-TME,GSM6339634_s4,0.0,0.0,0.182780519005847
TME-TME,GSM6339635_s5,1.0,0.658333333333333,0.231597500153931
TME-TME,GSM6339636_s6,1.0,0.0,0.34205854873871
TME-TME,GSM6339640_s10,1.0,0.394736842105263,0.459898074745186
TME-TME,GSM6339641_s11,0.0,0.575757575757575,0.334794648452988
TME-TME,GSM6339642_s12,0.328767123287671,0.277777777777777,0.303946556335291
TME-TME,GSM6433585_092A,0.477775033954809,1.0,0.432571204598902
TME-TME,GSM6433586_092B,0.0,0.0,0.363531144781144
TME-TME,GSM6433587_093A,0.567073170731707,0.0,0.321606593444369
TME-TME,GSM6433588_093B,0.378989965431321,0.0,0.475
TME-TME,GSM6433589_093C,0.400763636893571,0.571054536020536,0.346410256410256
TME-TME,GSM6433590_093D,0.808988764044943,0.741935483870967,0.191090349183151
TME-TME,GSM6433592_094B,0.452692466602396,0.485981308411214,0.524301115373685
TME-TME,GSM6433593_094C,0.52433453643131,0.653333333333333,0.25535978580486
TME-TME,GSM6433594_094D,1.0,0.682926829268292,0.206703910614525
TME-TME,GSM6433595_095A,0.436090225563909,0.0,0.320298251260594
TME-TME,GSM6433596_095B,0.459183673469387,0.402777777777777,0.270128876672544
TME-TME,GSM6433597_117B,0.657142857142857,0.577981651376146,0.441750421832587
TME-TME,GSM6433598_117C,0.503337041156841,0.422360248447205,0.454545454545454
TME-TME,GSM6433599_117D,0.3268156424581,0.502304343209089,0.569713548553091
TME-TME,GSM6433600_117E,0.347683535281539,1.0,0.611650485436893
TME-TME,GSM6433601_118B,0.657534246575342,0.0,0.339309256604208
TME-TME,GSM6433602_118C,0.0,0.0,0.248571583455304
TME-TME,GSM6433603_118D,0.0,0.540983606557377,0.283034857691077
TME-TME,GSM6433604_118E,0.813333333333333,0.527472527472527,0.270725945017182
TME-TME,GSM6433605_119B,0.0,0.0,0.341085271317829
TME-TME,GSM6433606_119C,0.0,0.29059829059829,0.395682056459441
TME-TME,GSM6433607_119D,0.402931386234296,0.0,0.352462338715125
TME-TME,GSM6433608_119E,0.407340067340067,0.484536082474226,0.358913684822206
TME-TME,GSM6433609_120B,0.326860231271995,0.522976370035193,0.426776703111858
TME-TME,GSM6433610_120C,0.291536050156739,0.476842105263157,0.261773597581457
TME-TME,GSM6433611_120D,0.582417582417582,0.482059688687339,0.435798569485041
TME-TME,GSM6433613_395A,0.510038947085683,0.444444444444444,0.236510070652746
TME-TME,GSM6433614_395B,0.785714285714285,0.0,0.34261090403152
TME-TME,GSM6433615_395C,0.678787878787878,0.511363636363636,0.0814667330346771
TME-TME,GSM6433616_395D,0.650646523288032,0.4,0.260479208914847
TME-TME,GSM6433617_396A,0.0,0.0,0.475409836065573
TME-TME,GSM6433618_396C,0.318181818181818,0.0,0.17185038608438
TME-TME,GSM6433619_396D,0.469538706256627,1.0,0.147563128250734
TME-TME,GSM6433620_397A,0.75187969924812,1.0,0.394828724752745
TME-TME,GSM6433621_397B,0.200746268656716,0.0,0.474837270973963
TME-TME,GSM6433622_397C,0.319648093841642,0.398599686643164,0.359265330139116
TME-TME,GSM6433623_397D,0.0,0.0,0.135446950710108
TME-TME,GSM6433624_398A,0.361166442087995,0.419354838709677,0.326633165829145
