node_a,node_b,pan_cancer_median_jaccard,n_cancers_significant,n_cancers_tested,cross_cancer_replication_p,cross_cancer_replication_p_adj_BH
SPP1+_MT1+_Macro,TNFSF10+_Macro,0.573888888888888,11,13,7.65766e-21,7.87487247115384e-20
SPP1+_Macro,TNFSF10+_Macro,0.538828123629069,11,13,7.65766e-21,7.87487247115384e-20
SPRY1+_EC,TMEM100+_EC,0.556774255407192,10,13,2.7827128e-18,1.59150339016042e-17
SPRY1+_EC,Venous_EC,0.534215626717579,11,13,7.65766e-21,7.87487247115384e-20
SPRY1+_EC,vCAF,0.597089592335234,11,13,7.65766e-21,7.87487247115384e-20
CD8_Tcm/Tn,CD4_Tcm/Tn,0.666068839682887,11,13,7.65766e-21,7.87487247115384e-20
CD8_Tcm/Tn,CD4_Tem/Effector,0.530434782608695,11,13,7.65766e-21,7.87487247115384e-20
CD8_Tcm/Tn,CD8_Tem/Temra,0.522143629373578,11,13,7.65766e-21,7.87487247115384e-20
CD8_Tcm/Tn,CD8_Tem/Trm,0.533591731266149,11,13,7.65766e-21,7.87487247115384e-20
CD4_Tcm/Tn,CD4_Tem/Effector,0.721698113207547,11,13,7.65766e-21,7.87487247115384e-20
CD4_Tcm/Tn,CD8_Tem/Temra,0.608962737874809,11,13,7.65766e-21,7.87487247115384e-20
CD4_Tcm/Tn,CD8_Tem/Trm,0.655652610316838,11,13,7.65766e-21,7.87487247115384e-20
CD4_Tcm/Tn,CD8_Trm,0.57129892000363,10,13,2.7827128e-18,1.59150339016042e-17
CD4_Tcm/Tn,CD4_Th17,0.512747875354107,11,13,7.65766e-21,7.87487247115384e-20
CD4_Tcm/Tn,CD4_Th1,0.586498417457937,10,13,2.7827128e-18,1.59150339016042e-17
CD4_Tcm/Tn,CD4_Treg,0.530650951703583,11,13,7.65766e-21,7.87487247115384e-20
CD4_Tem/Effector,CD8_Tem/Temra,0.704347826086956,11,13,7.65766e-21,7.87487247115384e-20
CD4_Tem/Effector,CD8_Tem/Trm,0.753904761904761,11,13,7.65766e-21,7.87487247115384e-20
CD4_Tem/Effector,CD8_Trm,0.635327635327635,10,13,2.7827128e-18,1.59150339016042e-17
CD4_Tem/Effector,CD4_Th17,0.718050390595752,11,13,7.65766e-21,7.87487247115384e-20
CD4_Tem/Effector,CD4_Th1,0.657627548405543,11,13,7.65766e-21,7.87487247115384e-20
CD4_Tem/Effector,CD8_Tex,0.575266096382395,11,13,7.65766e-21,7.87487247115384e-20
CD4_Tem/Effector,gd_T,0.588566073102155,11,13,7.65766e-21,7.87487247115384e-20
CD4_Tem/Effector,CD4_Treg,0.625316685730167,11,13,7.65766e-21,7.87487247115384e-20
CD8_Tem/Temra,CD8_Tem/Trm,0.813333333333333,11,13,7.65766e-21,7.87487247115384e-20
CD8_Tem/Temra,CD8_Trm,0.690167547353168,10,13,2.7827128e-18,1.59150339016042e-17
CD8_Tem/Temra,CD4_Th17,0.701112744068864,11,13,7.65766e-21,7.87487247115384e-20
CD8_Tem/Temra,CD4_Th1,0.65430124720179,11,13,7.65766e-21,7.87487247115384e-20
CD8_Tem/Temra,CD8_Tex,0.619978284473398,11,13,7.65766e-21,7.87487247115384e-20
CD8_Tem/Temra,gd_T,0.60726046861505,11,13,7.65766e-21,7.87487247115384e-20
CD8_Tem/Temra,CD4_Treg,0.649231091118317,11,13,7.65766e-21,7.87487247115384e-20
CD8_Tem/Trm,CD8_Trm,0.704709828996411,10,13,2.7827128e-18,1.59150339016042e-17
CD8_Tem/Trm,CD4_Th17,0.734475245127708,11,13,7.65766e-21,7.87487247115384e-20
CD8_Tem/Trm,CD4_Th1,0.708235294117647,10,13,2.7827128e-18,1.59150339016042e-17
CD8_Tem/Trm,CD8_Tex,0.574489315114055,11,13,7.65766e-21,7.87487247115384e-20
CD8_Tem/Trm,gd_T,0.558467741935483,11,13,7.65766e-21,7.87487247115384e-20
CD8_Tem/Trm,CD4_Treg,0.620274431057563,11,13,7.65766e-21,7.87487247115384e-20
Tip_EC,myoCAF,0.55957445946384,11,13,7.65766e-21,7.87487247115384e-20
CD8_Trm,CD4_Th17,0.774025102998946,11,13,7.65766e-21,7.87487247115384e-20
CD8_Trm,CD4_Th1,0.757505773672055,11,13,7.65766e-21,7.87487247115384e-20
CD8_Trm,CD8_Tex,0.643255295429208,10,13,2.7827128e-18,1.59150339016042e-17
CD8_Trm,gd_T,0.619290831626524,11,13,7.65766e-21,7.87487247115384e-20
CD8_Trm,CD4_Treg,0.655944055944055,10,13,2.7827128e-18,1.59150339016042e-17
CD4_Th17,CD8_Cycling_Tex,0.507455088955637,11,13,7.65766e-21,7.87487247115384e-20
CD4_Th17,CD8_Tex,0.671071953010279,11,13,7.65766e-21,7.87487247115384e-20
CD4_Th17,gd_T,0.629789358650713,11,13,7.65766e-21,7.87487247115384e-20
CD4_Th17,CD4_Treg,0.634943906170321,11,13,7.65766e-21,7.87487247115384e-20
CD4_Th1,CD4_Th17,0.692855238603039,11,13,7.65766e-21,7.87487247115384e-20
CD4_Th1,CD8_Tex,0.56938292021016,11,13,7.65766e-21,7.87487247115384e-20
CD4_Th1,gd_T,0.546653923841937,11,13,7.65766e-21,7.87487247115384e-20
CD4_Th1,CD4_Treg,0.659909909909909,11,13,7.65766e-21,7.87487247115384e-20
Venous_EC,Venous_iEC,0.658610271903323,10,13,2.7827128e-18,1.59150339016042e-17
Venous_EC,iCAF,0.523446019629225,11,13,7.65766e-21,7.87487247115384e-20
Venous_EC,vCAF,0.511194784998349,10,13,2.7827128e-18,1.59150339016042e-17
CD8_Cycling_Tex,CD4_Cycling_Treg,0.69678003542359,11,13,7.65766e-21,7.87487247115384e-20
CD8_Cycling_Tex,CD8_Tex,0.508791057677196,11,13,7.65766e-21,7.87487247115384e-20
CD8_Cycling_Tex,gd_T,0.580408004284531,11,13,7.65766e-21,7.87487247115384e-20
CD4_Cycling_Treg,CD8_Tex,0.530857377179893,11,13,7.65766e-21,7.87487247115384e-20
CD4_Cycling_Treg,gd_T,0.568,11,13,7.65766e-21,7.87487247115384e-20
CD8_Tex,gd_T,0.643555170144963,11,13,7.65766e-21,7.87487247115384e-20
CD8_Tex,CD4_Treg,0.617001546234051,11,13,7.65766e-21,7.87487247115384e-20
gd_T,CD4_Treg,0.550185873605948,11,13,7.65766e-21,7.87487247115384e-20
iCAF,pnCAF,0.545595850135572,9,13,6.8960885995e-16,2.89513906071256e-15
myoCAF,vCAF,0.507462686567164,11,13,7.65766e-21,7.87487247115384e-20
