signature,sample_id,Malignant,Boundary,Normal
Epithelial,GSM6433603_118D,0.13558730358482,0.137225888705883,0.104368415510208
Epithelial,GSM6433604_118E,0.134811671465327,0.0809711846070386,0.0305192395961473
Epithelial,GSM6433605_119B,0.0205304665167074,0.0700166217076977,0.189591345332991
Epithelial,GSM6433606_119C,0.283330661588087,0.221863094498069,0.255885036843043
Epithelial,GSM6433607_119D,0.363663747475696,0.341461106603282,0.365306248009649
Epithelial,GSM6433608_119E,0.337047302198107,0.3195152120187,0.361044083331361
Epithelial,GSM6433609_120B,-0.0111928642278484,-0.0758583852217688,-0.127457417541848
Epithelial,GSM6433610_120C,-0.0335047593450859,-0.147435037957433,-0.179859097967978
Epithelial,GSM6433611_120D,0.43433928601575,0.297926673822548,0.133021614012645
Epithelial,GSM6433612_120E,0.394793045306182,0.445916323386872,0.40834825079964
Epithelial,GSM6433613_395A,0.592549535428506,0.517047659897903,0.352585110544401
Epithelial,GSM6433614_395B,0.536308878645938,0.548229103219199,0.534850230185586
Epithelial,GSM6433615_395C,0.195685899673634,0.0967382652489641,-0.106188293778739
Epithelial,GSM6433616_395D,0.173763498713568,0.0848716540107852,0.0229492058485987
Epithelial,GSM6433617_396A,0.019574765700335,0.0663315365157392,0.248627401203649
Epithelial,GSM6433618_396C,0.127039211915577,0.121251350474359,0.127337103265303
Epithelial,GSM6433619_396D,0.175779735609566,0.153835395453942,0.14805684475007
Epithelial,GSM6433620_397A,0.164800986294392,0.143807059456361,0.123937546342372
Epithelial,GSM6433621_397B,0.120527020571348,0.0994275161158426,0.0694970228490485
Epithelial,GSM6433622_397C,0.28881140224659,0.157840396799299,0.107034189172952
Epithelial,GSM6433623_397D,0.261330474676668,0.143212659498494,-0.0513880134211804
Epithelial,GSM6433624_398A,0.25113841409561,0.195574618620481,0.0887452804588243
Epithelial,GSM6433625_398B,0.174743998313137,0.173745065989139,0.182976108778087
Epithelial,GSM6433626_398C,-0.161578909626503,-0.134194236991028,-0.245426949779524
Epithelial,GSM6433627_398D,-0.115365483440394,-0.121993798025809,-0.283405892317631
Epithelial,GSM6505133_DonorA,0.479161253719827,0.187675849125427,0.143662798026057
Epithelial,GSM6505134_DonorB,0.577195064857919,0.452428633559483,0.0644639259861928
Epithelial,GSM6505135_DonorC,0.371506255305851,0.242870303057909,-0.0260502575637886
Epithelial,GSM6506110_SP1,0.160893505179726,0.0807028297349271,-0.0151722265559872
Epithelial,GSM6506111_SP2,0.340902074809645,0.179658156211488,0.072902997164054
Epithelial,GSM6506112_SP3,0.408861700544082,0.373384878818442,0.0006606886994094
Epithelial,GSM6506113_SP4,0.309040707324701,0.292042838679421,0.258048588796141
Epithelial,GSM6506114_SP5,0.232658663517843,0.0709401854016897,-0.159543391520713
Epithelial,GSM6506115_SP6,0.0433969685572278,-0.117009071584188,-0.143410379586057
Epithelial,GSM6506116_SP7,0.354854820829398,0.353099760593643,0.34825808120234
Epithelial,GSM6506117_SP8,0.409394215720363,0.37661083204403,-0.065954593359345
Epithelial,GSM6833484_Patient1,0.193839716858267,0.126744993068082,-0.0011180611627121
Epithelial,GSM6833485_Patient2,0.266010635551416,0.125579270324225,-0.0629620004127089
Epithelial,GSM6833486_Patient3,0.245142176379308,0.166536205185427,0.191920021550472
Epithelial,GSM6833487_Patient4,-0.0258225791994541,-0.0843672706526843,-0.0906003348513866
Epithelial,GSM7019835_OCCR2v,0.516211491887195,0.344026922896362,0.255013613852944
Epithelial,GSM7019836_OCCS3v,0.306658097100589,0.248913648500632,0.20920639819578
Epithelial,GSM7058756,0.581174854237491,0.476714387673297,0.520364660807113
Epithelial,GSM7058757,0.600600300322766,0.482352787360108,0.219684480327669
Epithelial,GSM7058758,0.576001561737449,0.490692962203652,0.478981192379235
Epithelial,GSM7058759,0.452942097757074,0.373761984931422,0.195904801213621
Epithelial,GSM7090086_NextSeq2000,0.238301755888736,0.164899513272942,0.0582523656136905
Epithelial,GSM7090087_NextSeq2000,0.19895504152023,0.11862717430512,0.0278864255104052
Epithelial,GSM7090088_NextSeq2000,-0.0698008532716147,0.0035247937566745,0.0999257627071052
Epithelial,GSM7211257_EHU-W3,0.112405276103415,-0.134884309592123,-0.132616572977704
Epithelial,GSM7421790_PDAC_1,0.613516051464411,0.314421800393822,-0.117861722935829
Epithelial,GSM7421791_PDAC_2,0.606943347109036,0.432127704766992,0.0978098271471121
Epithelial,GSM7421792_PDAC_3,0.377930966036317,0.0879719568261074,0.213878963475702
Epithelial,GSM7498811_SS1905133,0.338606828758672,0.226962010386395,0.124770011586989
Epithelial,GSM7498812_SS1923404,0.228201631349695,0.0924262082213231,-0.168715777311979
Epithelial,GSM7498813_SS1945070,-0.0454543324993881,0.0266762889468613,0.363329952287338
Epithelial,GSM7498814_SS1960050,0.217701516965599,0.0537429278565688,-0.16774797177118
Epithelial,GSM7498815_SS2002154,-0.241238515378617,-0.230247878965521,-0.209812863836428
Epithelial,GSM7498816_SS2005094,0.136676032813476,0.0394804210649791,-0.205039074038668
Epithelial,GSM7498817_SS2021309,0.454639444408798,0.228253412140427,-0.13597481646965
Epithelial,GSM7757970_R1-S1,0.160849227849432,-0.0326902844570419,-0.0515950119929565
Epithelial,GSM7757972_R1-S3,0.152308279653509,0.0577986425196233,0.0749045216201865
Epithelial,GSM7757973_R1-S4,0.313304193254365,0.289852011382942,0.206393027768894
Epithelial,GSM7757974_R1-S5,0.358388247637299,0.291879062157325,0.328316781152479
Epithelial,GSM7757975_R1-S6,0.353958966577414,0.337153500160298,0.327970451883693
Epithelial,GSM7757976_R2-S1,0.1250716472028,0.0696050832880099,0.0041507966393057
Epithelial,GSM7757977_R2-S2,0.367078739813153,0.262199462318533,0.196071491595029
Epithelial,GSM7757978_R2-S3,0.0674788464940118,0.00560854735282915,-0.026964334706733
Epithelial,GSM7757979_R2-S4,0.18190157844263,0.150749937436041,0.0800687719271586
Epithelial,GSM7757980_R2-S5,0.176385749780501,0.105514176914236,-0.0671173680159199
Epithelial,GSM7757982_R3-S2,0.362175936958734,0.278826423704307,0.151786700911074
Epithelial,GSM7757983_R3-S3,0.0605720034157489,0.0148374616783231,-0.0155036002363608
Epithelial,GSM7757984_R3-S4,0.351967807140127,0.225557033421713,0.200821647061712
Epithelial,GSM7757985_R3-S5,0.296976273692865,0.184313910084728,0.0504351580623714
Epithelial,GSM7777520_A1,0.0675650305500671,-0.18701869415953,-0.161816202791136
Epithelial,GSM7777521_B1,-0.0144189421022024,0.005853392962025,0.0648405367611056
Epithelial,GSM7777522_C1,0.304606256068244,0.217189175598123,0.110429498527255
Epithelial,GSM7777523_D1,0.185645645913046,0.239140754951248,0.358748779133218
Epithelial,GSM7850822_CHC20,0.0063242541272639,-0.0022039953943013,0.00549239278131055
Epithelial,HCC1R,-0.0935142695519632,-0.113105246606256,-0.0922893180958372
Epithelial,HCC3R,-0.0599031788695981,-0.0805986034342739,-0.0915340198875483
Epithelial,HCC4R,-0.10546995637869,-0.111081033778111,-0.115313659527348
Epithelial,HCC6NR,0.138352849963828,0.161436343325496,0.158573778768196
Epithelial,HCC7NR,-0.00686181364247935,-0.00777352655243425,-0.0148282135406117
Epithelial,HRA000437_HCC-1T,-0.071454439284267,-0.0669305654122837,-0.0843456206404191
Epithelial,HRA000437_HCC-2T,-0.0881353513846359,-0.11009111675316,-0.129040650164492
Epithelial,HRA000437_HCC-3T,-0.0866878191706251,-0.101529425419241,-0.0998220171203127
Epithelial,HRA000437_HCC-4T,0.197587341905692,0.202556935175495,0.187673895834018
Epithelial,Parent_Visium_Human_BreastCancer_201027,0.29970291216952,0.288609749200661,0.248058911574211
Epithelial,Parent_Visium_Human_ColorectalCancer_201027,0.45058149457143,0.451130494427983,0.419478970917346
Epithelial,Parent_Visium_Human_OvarianCancer_201027,0.340753106033886,0.310919778255469,0.244476818914173
Epithelial,S16_43398,0.209107418972919,0.132887312443994,-0.0377284460087703
Epithelial,S20_47598,0.207879572201778,0.0866376135836817,0.0942125511097776
Epithelial,S20_61122,0.0599513990302875,0.0984702958611223,0.144702117789069
Epithelial,S20_63981,-0.103225105622519,-0.0345542408923558,0.21828160217822
Epithelial,S21_10267,-0.0794297727065773,-0.0089837709523845,0.206622925264563
Epithelial,SN048_A121573_Rep1,0.702410003981494,0.59123728301586,0.54496976889177
Epithelial,SN048_A121573_Rep2,0.668272921500468,0.579381587627374,0.563680392064237
Epithelial,SN048_A416371_Rep1,0.385434964092757,0.298510926776334,0.344349787868021
Epithelial,SN048_A416371_Rep2,0.335527158128606,0.27702878161772,0.334668511363063
Epithelial,SN123_A551763_Rep1,0.450612647768609,0.405206981065338,0.376350726104112
Epithelial,SN123_A595688_Rep1,0.521351668927154,0.376732729257567,0.477032504600901
Epithelial,SN123_A938797_Rep1_X,0.478714497286251,0.269729287728692,0.0144208039405307
Epithelial,SN124_A551763_Rep2,0.412300179406978,0.329594434974036,0.258812170818677
Epithelial,SN124_A595688_Rep2,0.57161333307227,0.434107291168975,0.35353715685451
Epithelial,SN124_A938797_Rep2,0.502711519494068,0.25948126898331,0.0301201682732356
Epithelial,SN84_A120838_Rep1,0.43896598546985,0.364321696642006,0.165808788593228
Epithelial,SN84_A120838_Rep2,0.484609963774788,0.397731511371855,0.28866165043243
Epithelial,V10F24-015_A1,0.101228083596649,0.15649101517022,0.209708222601157
Epithelial,V10F24-015_B1,0.142714779530683,0.170001369081499,0.193015543528043
Epithelial,V10F24-015_C1,0.128164206314034,0.195371753878707,0.21540344617809
Epithelial,V10F24-015_D1,0.282680864529748,0.307191207023932,0.181821090157815
Epithelial,V11A20-405_C1,0.187971599044615,0.199137864249503,0.0452808389887053
Epithelial,V11A20-405_D1,0.203785614157772,0.199339323470279,0.0846369305862876
Epithelial,V11M22-349_C1,0.282202002920335,0.263534329567046,0.182122750044968
Epithelial,V11M22-349_D1,0.159391206234405,0.101589568326894,0.211995845982098
Epithelial,V1_Breast_Cancer_Block_A_Section_2_200623,0.520381246750657,0.466028019622422,0.428764397273954
Epithelial,V1_Human_Invasive_Ductal_Carcinoma_210511,0.372209629423366,0.373750684400391,0.440863468494369
Epithelial,Visium_FFPE_Human_Breast_Cancer_210609,0.40467182769178,0.1559286385091,-0.0918236494686785
Epithelial,Visium_FFPE_Human_Intestinal_Cancer_220329,0.498470607905232,0.222239832113414,0.167199378026688
Epithelial,Visium_FFPE_Human_Ovarian_Cancer_220329,-0.137563941902417,0.106381442329473,0.044098842217632
Epithelial,Visium_FFPE_Human_Prostate_Acinar_Cell_Carcinoma_211009,0.199063768145836,0.124775804395604,0.137680857947021
Epithelial,Visium_FFPE_Human_Prostate_Cancer_210609,0.189924188141531,0.148125207723516,0.0525355134341572
Epithelial,Visium_FFPE_Human_Prostate_IF_220713,0.134015994924107,-0.0333832945250603,-0.124376620769934
Epithelial,Visium_Human_Breast_Cancer_220702,0.482473304490442,0.446808319014145,0.340316469530033
Epithelial,WSSKNKCLsp12140270,0.14950546417338,0.0789108238484815,-0.0102058070920396
Epithelial,WSSKNKCLsp12140271,0.209761351925504,0.137969085654604,0.0727338077760515
Epithelial,WSSKNKCLsp12140272,0.162773326520882,0.0693722916336388,0.0058874283534172
Epithelial,WSSKNKCLsp12140273,0.230005749803177,0.163239275716662,-0.105602910786758
Epithelial,WSSKNKCLsp12887267,0.141304767540237,0.0870906104812656,0.0281112559142088
Epithelial,WSSKNKCLsp12887268,0.125332491372029,0.0148362258140968,-0.126242105381952
Epithelial,WSSKNKCLsp12887269,0.0330173021924922,0.0322332318322705,0.0219568267686134
Epithelial,WSSKNKCLsp12887270,0.0425926385953922,0.120502120021341,0.0690639275727589
Epithelial,Zenodo10119273_Tumor2,-0.118196160212555,-0.11346609855783,-0.138383223611514
Epithelial,scCRLM_Atlas_ST-colon1,0.458226352475257,0.409155050089386,0.439182039147858
Epithelial,scCRLM_Atlas_ST-colon2,0.309963904685943,0.0855979353862599,-0.089285898243327
Epithelial,scCRLM_Atlas_ST-colon3,0.0181633564501527,-0.0941198628559922,-0.165644704207974
Epithelial,scCRLM_Atlas_ST-colon4,0.571513518814993,0.484062998410572,0.526421333538198
Mesenchymal,01_034_C1d1,0.35316560893088,1.16040493616925,1.20373625672121
Mesenchymal,01_034_C3d1,-0.0593113324703553,0.777232858853366,0.739032760454592
Mesenchymal,01_039_C1d1,0.553822667555288,1.18545987848435,1.04977119900604
Mesenchymal,01_039_C3d1,-0.0326042898207933,0.546702442527415,0.660535336492482
Mesenchymal,1142243F,0.0772882785255842,0.374631936493141,0.52125240498152
Mesenchymal,1160920F,-0.158298727112895,0.0585661295730279,0.204017984917058
Mesenchymal,A_955_OvarianTumor,0.228583299467038,0.647542439623271,0.677313148080493
Mesenchymal,A_GTFB1154_OvarianCancerTumor,0.879955136470421,1.24526751688476,1.41119566250288
Mesenchymal,Ajou_Visium_P1,0.00721657052316525,0.172679904052777,0.256975038559644
Mesenchymal,Ajou_Visium_P2,-0.0466310609144499,0.356412254506537,0.682838000919378
Mesenchymal,Ajou_Visium_P3,0.414599279010199,0.490661157274657,0.219526238839964
Mesenchymal,Ajou_Visium_P4,0.362139479431549,0.775750082593853,0.662225286891594
Mesenchymal,B_GTFB1191_OvarianCancerTumor,0.506565549366606,0.568215281035284,0.615963380375441
Mesenchymal,CID4290,0.565131994237762,0.713921538583242,0.728964909931009
Mesenchymal,CID4465,0.73075389210981,1.11632502328357,1.25057872733359
Mesenchymal,CID44971,-0.0190811693817369,0.344522741227384,0.480928943842967
Mesenchymal,CID4535,-0.11693276919327,0.0836864304780845,0.335355733745285
Mesenchymal,C_GTFB1170_SmallCellOvarianCancer,0.105706160203418,0.313006758872723,0.673769731385123
Mesenchymal,Colon_10x_Visium_SampleP2_CRC,-0.106474833216011,0.479953797912849,0.95256350564429
Mesenchymal,CytAssist_11mm_FFPE_Human_Lung_Cancer_230214,-0.121556304088324,-0.0541435050968155,-0.0077307146754176
Mesenchymal,CytAssist_11mm_FFPE_Human_Ovarian_Carcinoma_220715,1.57661879612353,1.34778504819722,-0.00588505410315645
Mesenchymal,CytAssist_FFPE_Human_Lung_Squamous_Cell_Carcinoma_220714,-0.0174093428485095,0.516395768006438,0.66372402982658
Mesenchymal,CytAssist_Fresh_Frozen_Human_Breast_Cancer_230107,0.214502029608828,0.911238294723957,1.06867210826943
Mesenchymal,D_GTFB1170_SmallCellOvarianCancer,0.645840399384078,0.524734536253275,0.657521712345895
Mesenchymal,D_GTFB_1230_OvarianTumor,-0.204141623563255,-0.176192310139595,-0.125880443009258
Mesenchymal,E_MTAB_13530_P10_T1,0.177440098218528,0.648099535071891,0.820413895025393
Mesenchymal,E_MTAB_13530_P10_T2,0.0663917001136358,0.430727950236968,0.799602986946046
Mesenchymal,E_MTAB_13530_P10_T3,0.482669602679341,0.510890561413332,0.462939324841593
Mesenchymal,E_MTAB_13530_P10_T4,-0.0039554757432807,0.380055273714505,0.735492144958508
Mesenchymal,E_MTAB_13530_P11_T1,-0.111894766308205,0.337259444634407,0.520432195264747
Mesenchymal,E_MTAB_13530_P11_T2,-0.213413982115013,0.219897217972811,0.500069096837651
Mesenchymal,E_MTAB_13530_P11_T3,-0.0943696556653224,0.392423800203431,0.675099321616065
Mesenchymal,E_MTAB_13530_P11_T4,0.173394272746295,0.627157349169973,0.907950789110564
Mesenchymal,E_MTAB_13530_P15_T1,-0.256777251914073,-0.0566853495922589,-0.0035691407180191
Mesenchymal,E_MTAB_13530_P15_T2,-0.300535424188928,-0.0928583416124939,-0.0415143403121736
Mesenchymal,E_MTAB_13530_P16_T1,-0.0619898350779093,0.603704287832656,0.673936662953511
Mesenchymal,E_MTAB_13530_P16_T2,-0.184436504444658,0.414609022351885,0.665285800698994
Mesenchymal,E_MTAB_13530_P17_T1,-0.214941950665594,0.428603495737234,0.8516449262444
