cancer_type,lr_pair,sc_lr_score,visium_median_jaccard,x_sc_scaled,y_visium_scaled
BRCA,ADAM10-AXL,0.5647114,0.0721153846153846,0.458357849071578,0.527014366021236
BRCA,ADAM10-GPNMB,0.26443636,0.0509383378016085,0.214634379943308,0.372253936463972
BRCA,ADAM10-NOTCH2,0.2211155,0.0422297297297297,0.179472248968918,0.308612016138561
BRCA,ADAM10-TSPAN14,0.23941031,0.0586592178770949,0.194321550330239,0.428677607221742
BRCA,ADAM15-ITGAV,0.49083465,0.0567164179104477,0.398394497479245,0.414479756122572
BRCA,ADAM15-ITGB1,1.1476388,0.0631163708086785,0.93150103199455,0.461250180175851
BRCA,ADAM17-ITGB1,0.9536152,0.0539772727272727,0.7740183957929,0.394462267900743
BRCA,ADM-ADRB2,0.21793924,0.0178173719376391,0.176894182187033,0.130208152198861
BRCA,ADM-CALCRL,0.6457691,0.0684210526315789,0.524149743874285,0.500016437095236
BRCA,ADM-RAMP2,0.6917136,0.0946745562130177,0.561441397977016,0.691875270263776
BRCA,ADM-RAMP3,0.48075408,0.0628742514970059,0.390212427164008,0.459480788578993
BRCA,AGRN-ITGB1,0.8976188,0.0597976080956761,0.728567941880067,0.43699688614579
BRCA,ANGPT1-ITGA5,0.4654054,0.0711297071129707,0.377754403559583,0.51981110132527
BRCA,ANGPT1-ITGB1,0.8100997,0.055045871559633,0.65753153916413,0.402271516082264
BRCA,ANGPT1-TEK,0.20893371,0.0738893322692205,0.169584686822587,0.539978255808794
BRCA,ANGPT1-TIE1,0.30317223,0.0861538461538461,0.246075023881284,0.629606495940037
BRCA,ANGPTL4-GPIHBP1,0.41097417,0.0227434322914261,0.333574347153567,0.166207468962951
BRCA,ANGPTL4-TIE1,0.5399647,0.103626943005181,0.438271758754259,0.757298709032243
BRCA,ANXA1-ADRA2A,0.68206084,0.0522765598650927,0.553606567103752,0.382033573030346
BRCA,APOE-LDLR,0.5288495,0.0623376623376623,0.42924991296896,0.455559431199655
BRCA,APOE-LRP6,0.44416907,0.0589849108367626,0.360517566228206,0.431057749400451
BRCA,APOE-LSR,0.4477457,0.0374220374220374,0.363420600297865,0.273477725070479
BRCA,APOE-SCARB1,0.5256721,0.0451612903225806,0.426670920886207,0.330035663194374
BRCA,APOE-SDC2,0.4229408,0.0836575875486381,0.343287270936291,0.611364006445387
BRCA,APP-ADRA2A,0.8196665,0.0238532110091743,0.665296599105364,0.174317656968981
BRCA,APP-CAV1,1.4218748,0.0569620253164556,1.0,0.416274638477533
BRCA,APP-CD74,1.6076332,0.0360110803324099,1.0,0.263166545839597
BRCA,APP-LRP10,0.8138365,0.0525838621940163,0.660564578005582,0.384279317720169
BRCA,APP-TSPAN12,0.39294836,0.0458715596330275,0.318943384330127,0.335226263401887
BRCA,ARPC5-ADRB2,0.56662184,0.0250368188512518,0.459908490990938,0.182967383235256
BRCA,BGN-LY96,0.73705333,0.111486486486486,0.598242179969882,0.814735722605803
BRCA,BGN-TLR4,0.66786695,0.109062980030721,0.542085848927426,0.797024900911584
BRCA,BMP1-BMPR2,0.32280573,0.118012422360248,0.262010896310541,0.862426821745725
BRCA,BMP2-BMPR2,0.17675167,0.0509554140127388,0.143463573218124,0.372378728262988
BRCA,BMP2-ENG,0.16931306,0.06,0.137425895778493,0.438475952529668
BRCA,BSG-SELE,0.93210304,0.0271339220014716,0.756557676235116,0.198292871591016
BRCA,CALM3-AQP1,0.7645222,0.0904761904761904,0.620537767007131,0.661193896671722
BRCA,CALM3-INSR,0.49920946,0.059967585089141,0.405192057964093,0.438239066547751
BRCA,CALM3-MYLK,0.62121314,0.0728862973760933,0.504218471002004,0.532648144472387
BRCA,CALM3-PDE1A,0.27748954,0.0361113546049555,0.225229220968908,0.263899343459075
BRCA,CALR-ITGA3,0.6169473,0.0457142857142857,0.500756027624938,0.334076916213081
BRCA,CALR-ITGAV,0.72760206,0.0520156046814044,0.590570891966497,0.380126530151425
BRCA,CCL20-ADRA2A,0.27384788,0.0124999999999999,0.222273404166467,0.0913491567770136
BRCA,CD99-CD81,0.7893129,0.0939334637964774,0.640659570691241,0.686459416876193
BRCA,COL18A1-ITGA3,0.31982034,0.135416666666666,0.259587752490459,0.989615865084321
BRCA,COL18A1-ITGA5,0.97612745,0.178394449950445,0.792290855827816,1.0
BRCA,COL18A1-ITGB1,1.3208218,0.148584905660377,1.0,1.0
BRCA,COL18A1-ITGB5,0.6638098,0.137037037037037,0.538792792425714,1.0
BRCA,COL18A1-KDR,0.83460194,0.181663837011884,0.677419209262229,1.0
BRCA,COL1A1-CD36,0.7069229,0.144694533762057,0.573786291375457,1.0
BRCA,COL1A1-CD93,1.0653188,0.220338983050847,0.86468456939866,1.0
BRCA,COL1A1-FLT4,0.39051807,0.131868131868131,0.316970797098808,0.963683412153117
BRCA,COL1A1-ITGA1,0.46154934,0.183006535947712,0.37462456526078,1.0
BRCA,COL1A1-ITGA2,0.48157302,0.0757790368271954,0.390877134086728,0.553788089243089
BRCA,COL1A1-ITGA5,0.7051147,0.18450184501845,0.57231863433384,1.0
BRCA,COL1A1-ITGAV,0.5857593,0.10969387755102,0.475441743909673,0.801635457430942
BRCA,COL1A1-ITGB1,1.049809,0.117845117845117,0.852095769938387,0.861204171635151
BRCA,COL1A2-CD36,0.7776332,0.133471645919778,0.631179538643364,0.975401784672961
BRCA,COL1A2-CD93,1.1360292,0.213855421686746,0.92207789783331,1.0
BRCA,COL1A2-FLT4,0.46122837,0.124653739612188,0.374364044366715,0.910961120213993
BRCA,COL1A2-ITGA1,0.53225964,0.177905308464849,0.432017812528687,1.0
BRCA,COL1A2-ITGA2,0.5522833,0.0693069306930693,0.448270365121287,0.506490374209188
BRCA,COL1A2-ITGAV,0.6564696,0.121649484536082,0.53283499117758,0.889006226778366
BRCA,COL1A2-ITGB1,1.1205194,0.112627986348122,0.909489098373037,0.823077726591528
BRCA,COL3A1-ITGA2,0.46743792,0.0745762711864406,0.379404133838439,0.544998359076424
BRCA,COL3A1-ITGB1,1.035674,0.11050477489768,0.84062285085684,0.807561440538953
BRCA,COL4A1-CD47,0.69955856,0.0783898305084745,0.567808896475634,0.572867593347377
BRCA,COL4A1-CD93,1.2848566,0.283995186522262,1.0,1.0
BRCA,COL4A1-ITGA1,0.6996299,0.233333333333333,0.567866800829881,1.0
BRCA,COL4A1-ITGA2,0.7011107,0.135207496653279,0.569068717955877,0.988087264736647
BRCA,COL4A1-ITGAV,0.8052969,0.162207357859531,0.653633262845428,1.0
BRCA,COL4A1-ITGB1,1.3322287,0.163716814159292,1.0,1.0
BRCA,COL4A2-CD93,1.2392182,0.266203703703703,1.0,1.0
BRCA,COL4A2-ITGB5,0.5666964,0.14792899408284,0.459969008914299,1.0
BRCA,COL5A2-ITGA1,0.2981101,0.168207024029574,0.241966257848722,1.0
BRCA,COL5A2-ITGB1,0.88636976,0.12258064516129,0.719437462526329,0.895811085813301
BRCA,COL6A1-ITGA1,0.52007353,0.181818181818181,0.422126743979071,1.0
BRCA,COL6A1-ITGA2,0.5400972,0.0785340314136125,0.438379304688345,0.573921403834644
BRCA,COL6A1-ITGA6,0.66428554,0.0888888888888888,0.539178935087465,0.649594003747657
BRCA,COL6A1-ITGB1,1.1083332,0.116279069767441,0.899597956773352,0.849759597925714
BRCA,COL6A2-ITGA1,0.7939028,0.175925925925925,0.644385043014721,1.0
BRCA,COL6A2-ITGA2,0.81392646,0.0831353919239905,0.66063759560732,0.607547836046651
BRCA,COL6A2-ITGB1,1.3821626,0.114369501466275,1.0,0.835804601596142
BRCA,COL6A3-ITGA1,0.30130416,0.178502879078694,0.244558772310809,1.0
BRCA,COL6A3-ITGA2,0.3213278,0.0918918918918919,0.260811308670061,0.671539747117511
BRCA,COL6A3-ITGB1,0.88956386,0.118556701030927,0.722030009455114,0.866404373555187
BRCA,CSF1-SIRPA,0.18621752,0.0572519083969465,0.151146695332595,0.418393084474874
BRCA,CXCL12-ACKR3,0.24632251,0.141466580142764,0.199931957919589,1.0
BRCA,CXCL12-ADRA2A,0.35626617,0.103835978835978,0.289169645553762,0.758826328782605
BRCA,CXCL12-AVPR1A,0.39001447,0.0963855421686747,0.316562041382539,0.704379040208303
BRCA,CXCL12-ITGB1,1.0267749,0.117977528089887,0.833399741256657,0.86217181677182
BRCA,CXCL2-ADRA2A,0.7943045,0.0431432973805855,0.644711089820172,0.315288306903716
BRCA,CXCL3-ADRA2A,0.59571314,0.0159574468085106,0.483520951611878,0.11661594482172
BRCA,DCN-MET,0.28988233,0.0657894736842105,0.23528804494235,0.480785035668496
BRCA,DLL1-NOTCH3,0.531934,0.0911808669656203,0.431753501147738,0.666343624920523
BRCA,DLL4-NOTCH2,0.18919563,0.0571725571725571,0.153563930213808,0.417813191079898
BRCA,DLL4-NOTCH3,0.59095514,0.153284671532846,0.479659037993908,1.0
BRCA,EDIL3-ITGAV,0.33499402,0.0855106888361045,0.271903734295148,0.624906345647984
BRCA,EDIL3-ITGB5,0.1420318,0.100511073253833,0.115282585667235,0.734528143079229
BRCA,EDN1-EDNRA,0.5565007,0.0862068965517241,0.451693491328185,0.629994184669064
BRCA,EDN1-EDNRB,0.69994843,0.0714285714285714,0.568125341255423,0.521995181582939
BRCA,EFEMP2-AQP1,0.63886696,0.165730337078651,0.518547501659251,1.0
BRCA,EFEMP2-PLSCR4,0.15849814,0.0956973293768546,0.128647777488192,0.699349627551029
BRCA,F8-LDLR,0.21406022,0.0429184549356223,0.173745708004104,0.31364517348331
BRCA,FBN1-ITGAV,0.26476845,0.107042253521126,0.214903926579161,0.782257567893305
BRCA,FBN1-ITGB1,0.9215726,0.104037267080745,0.748010461094467,0.760297329696889
BRCA,FGF2-FGFR1,0.28991508,0.0524193548387096,0.235314627050586,0.383077109064898
BRCA,FGF2-NRP1,0.18683933,0.0626185958254269,0.151651398255418,0.457612474177073
BRCA,FGF2-SDC2,0.39630458,0.0513761467889908,0.321667518782187,0.375453415010113
BRCA,FGF7-FGFR1,0.33293366,0.0787037037037037,0.270231407195123,0.575161357484905
BRCA,FGF7-NRP1,0.4531228,0.134920634920634,0.36778501721993,0.985990898545551
BRCA,FN1-FLT4,0.40720972,0.099767981438515,0.330518865707757,0.729097678220253
BRCA,FN1-ITGA2,0.49826467,0.0596026490066225,0.404425202695677,0.435572138274505
BRCA,FN1-ITGA3,0.2637033,0.0686695278969957,0.214039379019224,0.501832277573297
BRCA,FN1-ITGA5,0.7218064,0.146608315098468,0.585866743526161,1.0
BRCA,FN1-ITGA6,0.62245303,0.0636094674556213,0.505224849328146,0.464853697208475
BRCA,FN1-ITGAV,0.6024509,0.0981848184818481,0.488989771935251,0.717528030129683
BRCA,FN1-ITGB1,1.0665007,0.105011933174224,0.865643879130707,0.767420123759165
BRCA,FN1-NT5E,0.40495172,0.0923694779116465,0.328686120657447,0.675029913532956
BRCA,FN1-PLAUR,0.46177402,0.0818505338078291,0.374806930698292,0.598158179607495
BRCA,FN1-ROBO4,0.50405836,0.136904761904761,0.409127752151182,1.0
BRCA,FN1-SDC2,0.5367644,0.0960264900662251,0.435674179487427,0.70175511166448
BRCA,FYN-THY1,0.366638,0.14850136239782,0.297588122123805,1.0
BRCA,GAS6-AXL,0.5314513,0.116666666666666,0.431361709280694,0.8525921299188
BRCA,GNAI2-ADRA2A,0.62103987,0.092,0.504077833386917,0.672329793878825
BRCA,GNAI2-CAV1,1.2232482,0.135350318471337,0.992870719154385,0.989130996948562
BRCA,GNAI2-EDNRA,0.75769913,0.136,0.614999703335555,0.993878825733916
BRCA,GNAI2-EDNRB,0.9011469,0.0945945945945946,0.73143158572949,0.691290916150379
BRCA,GNAI2-F2R,0.2538206,0.139186295503212,0.206017913337781,1.0
BRCA,GNAI2-S1PR1,0.6766641,0.134052388289676,0.54922620903342,0.979645810736548
BRCA,GNAI2-S1PR3,0.55523616,0.116504854368932,0.450667105399966,0.851409616562463
BRCA,GRN-SORT1,0.43264812,0.0467091295116772,0.351166386384376,0.341347167574405
BRCA,GRN-TNFRSF1A,0.57724756,0.0791044776119403,0.468533041804038,0.578090186170956
BRCA,HEBP1-ADRA2A,0.3533057,0.0394295302013422,0.286766728485963,0.288148346880514
BRCA,HRAS-CAV1,0.8310041,0.075,0.674498959726442,0.548094940662086
BRCA,HRAS-SDC2,0.40490657,0.0664556962025316,0.328649473873115,0.485653744890455
BRCA,HSPA1A-TLR4,0.87285256,0.0391566265060241,0.708465991581223,0.286153985084623
BRCA,HSPA4-TLR4,0.15334961,0.0397163120567375,0.124468883389932,0.290244129334059
BRCA,HSPA8-ADRB2,0.84491754,0.0155945419103313,0.685792045772848,0.113963860306605
BRCA,HSPG2-FGFR1,0.75855273,0.136904761904761,0.615692542651297,1.0
BRCA,HSPG2-ITGB1,1.3593402,0.14251968503937,1.0,1.0
BRCA,ICAM1-CAV1,1.3242853,0.0699774266365688,1.0,0.511390313334075
BRCA,IGFBP4-LRP6,0.6180619,0.0663265306122449,0.501660712139144,0.484709811469872
BRCA,IL33-IL1RL1,0.38551033,0.0,0.312906177657604,0.0
BRCA,IL6-F3,0.8061538,0.0387263848468405,0.654328780663679,0.283009808062482
BRCA,IL6-HRH1,0.8180196,0.0376285344003934,0.663959864019732,0.274986791058465
BRCA,IL6-IL6R,0.7658862,0.0289437744794887,0.621644881377646,0.211519151411628
BRCA,INHBA-ENG,0.8617449,0.146236559139784,0.699450265768324,1.0
BRCA,INHBA-SMAD3,0.2958559,0.0621468926553672,0.240136597134635,0.454165299230353
BRCA,INHBA-TGFBR3,0.32656953,0.0747599451303155,0.265065850172524,0.546340635868014
BRCA,JAG1-CD46,0.49904585,0.0532212885154061,0.405059261056351,0.388937586277483
BRCA,JAG1-NOTCH1,0.44504288,0.116141732283464,0.361226809342649,0.848755944857298
BRCA,JAG1-NOTCH2,0.37845302,0.0691823899371069,0.307177989007912,0.505580238765865
BRCA,JAG1-NOTCH3,0.7802125,0.152941176470588,0.63327307243799,1.0
BRCA,JAG2-NOTCH2,0.15594862,0.06266318537859,0.126578415149545,0.457938331623674
BRCA,JAG2-NOTCH3,0.55770814,0.126843657817109,0.452673531046319,0.926964894728405
BRCA,JAM3-ITGB1,0.8969532,0.111111111111111,0.728027696040613,0.811992504684572
BRCA,LAMA4-ITGA3,0.31607187,0.114963503649635,0.256545241490133,0.840145529482029
BRCA,LAMA4-ITGA6,0.58196604,0.111111111111111,0.472362878325289,0.811992504684572
BRCA,LAMA4-ITGAV,0.5619639,0.13949843260188,0.45612779281572,1.0
BRCA,LAMA4-ITGB1,1.0835309,0.136842105263157,0.879466737747089,1.0
BRCA,LAMA5-BCAM,0.48266405,0.0632183908045977,0.391762687599677,0.46199573542398
BRCA,LAMA5-ITGA2,0.2389349,0.0549215406562054,0.193935675518738,0.40136291422711
BRCA,LAMA5-ITGA3,0.18684179,0.0613636363636363,0.151653394957288,0.44844131508716
BRCA,LAMA5-ITGA6,0.36312327,0.0480225988700565,0.294735330267881,0.350945913041637
BRCA,LAMA5-ITGB1,0.95430076,0.0570048309178743,0.774574842514198,0.416587458925127
BRCA,LAMA5-ITGB4,0.17915207,0.0526315789473684,0.145411899710048,0.384628028534797
BRCA,LAMB1-ITGA1,0.34392965,0.186666666666666,0.279156494106442,1.0
BRCA,LAMB1-ITGA3,0.2090694,0.0938628158844765,0.169694821975765,0.685943126701046
BRCA,LAMB1-ITGA7,0.27498198,0.133802816901408,0.2231939161955,0.977821959866632
BRCA,LAMB1-ITGAV,0.3197242,0.12344656172328,0.259509718784021,0.902139145635468
BRCA,LAMB1-ITGB1,0.9765284,0.125858123569794,0.792616293882698,0.919762676931036
BRCA,LAMB2-ITGA3,0.17408952,0.094412331406551,0.141302792777166,0.689958949067237
BRCA,LAMB2-ITGB1,0.9415485,0.105442176870748,0.76422424845075,0.770564315670053
BRCA,LAMB2-ITGB4,0.23716341,0.0777310924369747,0.192497814788369,0.568053579957903
BRCA,LAMC1-ITGA1,0.39199883,0.163208852005532,0.318172681758107,1.0
BRCA,LAMC1-ITGA2,0.3264014,0.0770975056689342,0.264929384528011,0.563423370597457
BRCA,LAMC1-ITGA3,0.25713858,0.0884146341463414,0.20871100962743,0.64612818208132
BRCA,LAMC1-ITGA6,0.45058978,0.0853242320819112,0.365729047393829,0.623543732266309
BRCA,LAMC1-ITGA7,0.32305115,0.126146788990825,0.262210095730491,0.92187222435519
BRCA,LAMC1-ITGAV,0.43058765,0.0976290097629009,0.349493970000934,0.713466217505272
BRCA,LAMC1-ITGB1,1.0245975,0.112462006079027,0.831632416600969,0.821864753981648
BRCA,LAMC1-ITGB4,0.26661855,0.0719257540603248,0.216405592485972,0.525628558716926
BRCA,LGALS1-ITGB1,1.9444072,0.0926216640502354,1.0,0.676872872821832
BRCA,LGALS3BP-ITGB1,0.97182834,0.0606860158311345,0.788801408275452,0.443489309946454
BRCA,LGALS8-ITGA3,0.18420584,0.0488721804511278,0.14951388020292,0.357154597925168
BRCA,LIF-LIFR,0.4017071,0.0542986425339366,0.326052568290247,0.39681081676893
BRCA,LTBP1-ITGB5,0.20519899,0.079155672823219,0.166553336249383,0.578464317321463
BRCA,MDK-ITGB1,0.98741496,0.0483383685800604,0.801452560027473,0.353253536781203
BRCA,MFGE8-ITGAV,0.91878736,0.0702702702702702,0.745749772509912,0.513530394854566
BRCA,MFGE8-PDGFRB,0.6123676,0.127310061601642,0.497038834309214,0.930373342123185
BRCA,MFNG-NOTCH2,0.15990767,0.0489296636085626,0.129791847076662,0.357574680962012
BRCA,MIF-CD74,1.9693356,0.0209302325581395,1.0,0.152956727626628
BRCA,MMP2-FGFR1,0.34944478,0.113026819923371,0.283632945483464,0.825992375454995
BRCA,MMP2-SDC2,0.45583427,0.106451612903225,0.36998582909839,0.777941206101025
BRCA,NGF-KIDINS220,0.26635358,0.0275,0.216190524967823,0.200968144909431
BRCA,NID1-ITGA3,0.19219252,0.106498194945848,0.155996408209301,0.778281624526186
BRCA,NID1-ITGAV,0.3842762,0.132841328413284,0.311904474535841,0.970795466855355
BRCA,NID1-ITGB1,0.95965147,0.1278600269179,0.778917839532862,0.934392451554924
BRCA,PDGFA-PDGFRB,0.6143955,0.184979137691237,0.498684814684557,1.0
BRCA,PDGFB-ITGAV,0.3092721,0.0963855421686747,0.251026089669608,0.704379040208303
BRCA,PDGFB-PDGFRB,0.6653516,0.154639175257731,0.540044221264761,1.0
BRCA,PGF-NRP1,0.6650131,0.155172413793103,0.5397694718407,1.0
BRCA,PGF-NRP2,0.6078936,0.094,0.493407434240531,0.686945658963148
BRCA,PLAU-IGF2R,0.2570346,0.0631067961165048,0.208626612448364,0.461180208971334
BRCA,PLAU-ITGA5,0.57079303,0.147887323943661,0.463294110046032,1.0
BRCA,PLAU-ITGAV,0.45143753,0.101449275362318,0.366417138455122,0.741384460798956
BRCA,PLAU-ITGB1,0.91548735,0.0890125173852573,0.743071261883927,0.650497472459406
BRCA,PLAU-ITGB5,0.25847533,0.103818615751789,0.209796006060558,0.758699440534629
BRCA,PLAU-PLAUR,0.31076065,0.0764951321279554,0.252234297218164,0.559021265394802
BRCA,PROS1-AXL,0.4986893,0.0998509687034277,0.404769861035231,0.729704143554093
BRCA,PSAP-SORT1,0.56183356,0.038235294117647,0.456022000083277,0.279420950141455
BRCA,PSEN1-NOTCH3,0.53115153,0.0833333333333333,0.431118395736083,0.608994378513428
BRCA,PTN-PTPRB,0.38863125,0.108225108225108,0.315439326764076,0.79090179027718
BRCA,RARRES2-CCRL2,0.287183,0.0618556701030927,0.233097086706454,0.452037064463575
BRCA,SEMA3F-NRP1,0.2087513,0.140718562874251,0.169436630567216,1.0
BRCA,SERPINE1-ITGAV,0.7894478,0.0995260663507109,0.640769064627152,0.727329779077649
BRCA,SERPINE1-ITGB5,0.68138933,0.104792851340373,0.553061524309804,0.765819088496171
BRCA,SERPINE1-PLAUR,0.71719766,0.0614583333333333,0.582125979388355,0.449133354153653
BRCA,SERPING1-SELE,1.0641832,0.0642006585120357,0.863762839868487,0.46917408156828
BRCA,SERPING1-SELP,0.673893,0.0673043359810657,0.546976997426283,0.491855547144577
BRCA,SORBS1-INSR,0.38241798,0.0726744186046511,0.310396217889523,0.531099748703571
BRCA,SORBS1-ITGA1,0.23044115,0.125516102394715,0.187041575310115,0.917263209255569
BRCA,SORBS1-ITGB5,0.16168883,0.0769230769230769,0.131237556631051,0.562148657089318
BRCA,SPTAN1-PTPRA,0.26600045,0.0560224089635854,0.215903900849304,0.409407985555246
BRCA,TFPI-F3,0.47101974,0.0846153846153846,0.382311380462045,0.618363522798251
BRCA,TGM2-ITGB1,1.0094447,0.0942028985507246,0.819333382412157,0.688428427884745
BRCA,THBS1-CD36,0.70354784,0.101404056162246,0.571046865109071,0.741054001935217
BRCA,THBS1-CD47,0.4766459,0.0453834115805946,0.386877951273494,0.33165891036412
BRCA,THBS1-ITGA3,0.31775543,0.0732673267326732,0.257911732303641,0.535432681306856
BRCA,THBS1-ITGA6,0.60238636,0.0782396088019559,0.488937386919508,0.571769783249771
BRCA,THBS1-ITGB1,1.0852144,0.0947712418300653,0.88083317986055,0.692581842230958
BRCA,THBS1-SCARB1,0.47127855,0.0462724935732647,0.382521448108843,0.338156261591003
BRCA,TIMP1-CD63,1.9199941,0.11340206185567,1.0,0.828734618183223
BRCA,TIMP2-ITGA3,0.19532984,0.0785498489425981,0.158542868661577,0.574036997269455
BRCA,TIMP2-ITGB1,0.9627888,0.103529411764705,0.781464308101812,0.756585957306094
BRCA,TIMP3-KDR,0.94439805,0.12,0.766537135367539,0.876951905059337
BRCA,TIMP3-MET,0.8248809,0.0480549199084668,0.669528957737045,0.351182113010032
BRCA,TLN1-ITGB5,0.35903943,0.0946502057613168,0.291420610362541,0.691697318805375
BRCA,TNC-ITGA2,0.30580825,0.0654664484451718,0.248214595452373,0.478424389012186
BRCA,TNC-ITGA5,0.5293499,0.102362204724409,0.429656071349462,0.748056086992873
BRCA,TNC-ITGAV,0.40999448,0.0700729927007299,0.332779164691947,0.512088703684284
BRCA,TNC-ITGB1,0.8740443,0.0776699029126213,0.709433288120752,0.567606411041642
BRCA,TNC-PTPRB,0.43607506,0.103030303030303,0.353947921956878,0.752938504343875
BRCA,VCAM1-ITGB1,0.92451394,0.0920096852300242,0.750397850964386,0.672400572886497
BRCA,VCAM1-MSN,0.39978054,0.100985221674876,0.324488842291963,0.737993187755189
BRCA,VCAN-CD44,0.67597824,0.03954802259887,0.548669518811894,0.289014281328406
BRCA,VCAN-ITGB1,1.0543231,0.11860718171926,0.855759717870895,0.866773283020201
BRCA,VCL-ITGB5,0.2906688,0.0994854202401372,0.235926397023712,0.727032740043476
BRCA,VEGFA-KDR,0.3267017,0.0505617977528089,0.265173128256359,0.369502207187922
BRCA,VEGFA-NRP1,0.44833207,0.0462962962962962,0.363896537727073,0.338330210285237
BRCA,VEGFC-ITGB1,0.9205682,0.100903614457831,0.747195222330724,0.737396807718067
BRCA,VIM-CD44,2.0617893,0.0320284697508896,1.0,0.23406189636815
COCA,A2M-LRP1,1.2388953,0.121538461538461,0.828657286269393,0.952747444066779
COCA,ADAM10-AXL,0.4935426,0.0413223140495867,0.330114797896433,0.32392815077069
COCA,ADAM10-GPNMB,0.3236634,0.040983606557377,0.216488055696655,0.321273001993881
COCA,ADAM10-NOTCH2,0.26057667,0.044349070100143,0.174291367662235,0.347655076835725
COCA,ADAM12-ITGA9,0.118614,0.0426966292134831,0.0793370960028324,0.334701491515423
COCA,ADAM12-ITGB1,0.84777325,0.0746268656716417,0.567048305629042,0.585004570794829
COCA,ADAM15-ITGA5,0.6208461,0.0789473684210526,0.415264021436627,0.618873256472425
COCA,ADAM15-ITGAV,0.745787,0.0442307692307692,0.498832977697947,0.346727709074935
COCA,ADAM15-ITGB1,1.4764681,0.0523560209424083,0.987562103923816,0.410422054903178
COCA,ADAM17-ITGA5,0.4861982,0.0816326530612244,0.325202364559026,0.639923367236792
COCA,ADAM17-ITGB1,1.1039287,0.0424528301886792,0.738382461194985,0.332790336027624
COCA,ADAM17-NOTCH1,0.21820968,0.039274924471299,0.145953448420147,0.307878538466643
COCA,ADAM9-ITGAV,0.2928275,0.0385604113110539,0.195862912301831,0.302277426040515
COCA,ADAM9-ITGB1,1.0235085,0.0431893687707641,0.68459197164091,0.338564107084582
COCA,ADAM9-ITGB5,0.19982348,0.0462046204620462,0.13365550960578,0.36220084977264
COCA,ADM-RAMP1,0.41518217,0.0380952380952381,0.277702022357852,0.298630904710503
COCA,AGRN-ITGB1,1.1199288,0.055045871559633,0.749084414335044,0.431507958641323
COCA,AGRN-LRP1,0.28664392,0.0577689243027888,0.191726914189456,0.452854135878228
COCA,ANGPT1-ITGA5,0.54029465,0.0903954802259887,0.361385742971881,0.70861570609272
COCA,ANGPT1-ITGB1,0.9046035,0.0568181818181818,0.605060235081847,0.445401207309699
COCA,ANGPT1-TEK,0.34348592,0.0849220103986135,0.229746702839978,0.665708840873284
COCA,ANGPT1-TIE1,0.4728276,0.0834845735027223,0.316259199537903,0.654440685005323
COCA,ANGPTL1-TEK,0.40271574,0.0460929014120503,0.26936362761758,0.361325077297081
COCA,ANGPTL2-TIE1,0.46406227,0.127348643006263,0.31039635174838,0.998293812458651
COCA,ANGPTL4-GPIHBP1,0.20009121,0.0156873580155952,0.133834585606192,0.122974160313762
COCA,ANGPTL4-TIE1,0.481374,0.0990291262135922,0.321975612080087,0.776295385788711
COCA,ANXA1-DYSF,0.6841532,0.10204081632653,0.457608107888149,0.799904209045991
COCA,ANXA1-EGFR,0.7075459,0.0413223140495867,0.473254733797953,0.32392815077069
COCA,APOE-SDC2,0.66299736,0.051698670605613,0.443457645808626,0.405269045351219
COCA,APP-CAV1,1.9391093,0.075197889182058,1.0,0.589480859067402
COCA,APP-CD74,1.6863514,0.0438144329896907,1.0,0.343464023781088
COCA,APP-GPC1,0.9679264,0.0404040404040404,0.647414889646045,0.316729747420231
COCA,APP-LRP1,1.0032421,0.0480549199084668,0.671036427418207,0.376705460461476
COCA,APP-NOTCH2,0.9696226,0.0371471025260029,0.648549423362469,0.291198411911244
COCA,ARPC5-ADRB2,0.6524382,0.0146772378015954,0.436394962730497,0.115055766087718
COCA,BGN-LY96,1.284789,0.101123595505617,0.859354108590748,0.792714058852319
COCA,BMP1-BMPR1A,0.14570098,0.0546448087431694,0.0974547071843692,0.428364002658509
COCA,BMP1-BMPR2,0.49291795,0.069069069069069,0.329696989568426,0.541436662819718
COCA,BMP2-ACVR1,0.12044644,0.0326086956521739,0.0805627562807037,0.255621562456001
COCA,BMP2-BMPR1A,0.10752317,0.0352941176470588,0.0719187959331855,0.276672749952378
COCA,BMP2-BMPR2,0.16180763,0.0528052805280528,0.108227928198195,0.413943828311589
COCA,BMP2-ENG,0.19299486,0.0921052631578947,0.129088064949105,0.722018799217829
COCA,BMP2-GPC1,0.12939969,0.0549132947976878,0.0865512977242716,0.430468681284287
COCA,BSG-SELE,0.8545625,0.0352504638218923,0.571589416956855,0.27633054494316
COCA,C1QTNF1-AVPR2,0.36372614,0.0169971671388102,0.2432847361013,0.133241834254686
COCA,CALM3-AQP1,0.93827,0.0547550432276657,0.627578675928453,0.429228137534189
COCA,CALM3-MYLK,1.1269487,0.071917808219178,0.753779800041877,0.563768103498852
COCA,CALM3-PDE1A,0.40906823,0.0328638497652582,0.273612604205395,0.257621731176314
COCA,CALM3-PDE1C,0.42961103,0.01890756302521,0.287353023513124,0.148217544617344
COCA,CALR-ITGAV,0.9748953,0.0555555555555555,0.652076163090445,0.435503402702817
COCA,CALR-LRP1,0.8722915,0.0306748466257668,0.583447775793369,0.240462001492352
COCA,CALR-SCARF1,0.7965226,0.0403508771929824,0.532768391459909,0.316312997752572
COCA,CCL2-CCR10,0.5664482,0.0701530612244897,0.378879012798081,0.549934143719118
