node_a,node_b,pan_cancer_median_jaccard,n_cancers_significant,n_cancers_tested,cross_cancer_replication_p,cross_cancer_replication_p_adj_BH
CXCL3+_Macro,CD4_Treg,0.56,5,13,1.20372945191273e-07,3.11905184450798e-07
CXCL3+_Macro,vCAF,0.658751297129021,6,13,1.61570301840039e-09,6.9119775127169e-09
Capillary_EC,Fibrosis_PGF+_Tip_EC,0.55052790346908,6,13,1.61570301840039e-09,6.9119775127169e-09
Capillary_EC,HMGB2+_cycEC,0.607317073170731,6,13,1.61570301840039e-09,6.9119775127169e-09
Capillary_EC,HMOX1+_iEC,0.532890220308306,7,13,1.62788813920032e-11,1.28016644476084e-10
Capillary_EC,HSP+_tCAF,0.529474610356963,5,13,1.20372945191273e-07,3.11905184450798e-07
Capillary_EC,Lymphatic_EC,0.575036075036075,6,13,1.61570301840039e-09,6.9119775127169e-09
Capillary_EC,Macro,0.507834416285036,5,13,1.20372945191273e-07,3.11905184450798e-07
Capillary_EC,Mast,0.624145982876416,6,13,1.61570301840039e-09,6.9119775127169e-09
Capillary_EC,Normal_Fibroblast,0.680115273775216,6,13,1.61570301840039e-09,6.9119775127169e-09
Capillary_EC,PGF+_Tip_EC,0.591440422322775,7,13,1.62788813920032e-11,1.28016644476084e-10
Capillary_EC,PI16+_iCAF,0.511627906976744,5,13,1.20372945191273e-07,3.11905184450798e-07
Capillary_EC,Pericyte,0.625380401704199,6,13,1.61570301840039e-09,6.9119775127169e-09
Capillary_EC,SPRY1+_EC,0.764309764309764,7,13,1.62788813920032e-11,1.28016644476084e-10
Capillary_EC,TMEM100+_EC,0.628158844765343,5,13,1.20372945191273e-07,3.11905184450798e-07
Capillary_EC,Tip_EC,0.548099415204678,7,13,1.62788813920032e-11,1.28016644476084e-10
Capillary_EC,Venous_EC,0.706632653061224,8,13,1.2308202828208e-13,3.00882809708993e-12
Capillary_EC,Venous_iEC,0.599865047233468,6,13,1.61570301840039e-09,6.9119775127169e-09
Capillary_EC,apCAF,0.583333333333333,6,13,1.61570301840039e-09,6.9119775127169e-09
Capillary_EC,myoCAF,0.686363636363636,7,13,1.62788813920032e-11,1.28016644476084e-10
Capillary_EC,pnCAF,0.586138020573254,7,13,1.62788813920032e-11,1.28016644476084e-10
Capillary_EC,vCAF,0.740569807400303,8,13,1.2308202828208e-13,3.00882809708993e-12
Epi_Cycle,Epi_Luminal,0.589041095890411,6,13,1.61570301840039e-09,6.9119775127169e-09
Epi_Cycle,Epi_Hypox-Stress,0.522058823529411,7,13,1.62788813920032e-11,1.28016644476084e-10
Epi_Cycle,Cycling_Bgc,0.672413793103448,7,13,1.62788813920032e-11,1.28016644476084e-10
Epi_ER-Stress,Epi_MHCII,0.714285714285714,5,13,1.20372945191273e-07,3.11905184450798e-07
Epi_ER-Stress,Epi_Hypox-Adapt,0.523809523809523,5,13,1.20372945191273e-07,3.11905184450798e-07
Epi_ER-Stress,Epi_Ciliated,0.52755905511811,6,13,1.61570301840039e-09,6.9119775127169e-09
Epi_ER-Stress,Epi_Oxphos-Ion,0.594470046082949,7,13,1.62788813920032e-11,1.28016644476084e-10
Epi_Basal,Epi_MHCII,0.574307026836158,6,13,1.61570301840039e-09,6.9119775127169e-09
Epi_Basal,Epi_Hypox-Adapt,0.523476782017154,7,13,1.62788813920032e-11,1.28016644476084e-10
Epi_MHCII,Epi_Ciliated,0.600331030970493,6,13,1.61570301840039e-09,6.9119775127169e-09
Epi_MHCII,HSPA6+_Macro,0.507225433526011,6,13,1.61570301840039e-09,6.9119775127169e-09
Epi_Hypox-Adapt,Epi_Oxphos-Ion,0.541335525714807,6,13,1.61570301840039e-09,6.9119775127169e-09
Epi_Luminal,Epi_Oxphos-Ion,0.527777777777777,6,13,1.61570301840039e-09,6.9119775127169e-09
Epi_Luminal,Epi_Hormonal,0.50375939849624,6,13,1.61570301840039e-09,6.9119775127169e-09
Epi_Luminal,Epi_Hypox-Stress,0.68426602010293,8,13,1.2308202828208e-13,3.00882809708993e-12
Epi_Luminal,Epi_cEMT,0.64776374189143,6,13,1.61570301840039e-09,6.9119775127169e-09
Epi_Luminal,Cycling_Bgc,0.51284777600567,5,13,1.20372945191273e-07,3.11905184450798e-07
Epi_Hormonal,Epi_ER-Stress,0.741324921135646,6,13,1.61570301840039e-09,6.9119775127169e-09
Epi_Hormonal,Epi_Hypox-Adapt,0.506493506493506,5,13,1.20372945191273e-07,3.11905184450798e-07
Epi_Hormonal,Epi_Oxphos-Ion,0.632047477744807,7,13,1.62788813920032e-11,1.28016644476084e-10
Epi_Hormonal,Epi_Hypox-Stress,0.645569620253164,8,13,1.2308202828208e-13,3.00882809708993e-12
Epi_Hormonal,Epi_cEMT,0.786661661661661,6,13,1.61570301840039e-09,6.9119775127169e-09
Epi_Xenobiotic,Epi_ER-Stress,0.506493506493506,5,13,1.20372945191273e-07,3.11905184450798e-07
Epi_Xenobiotic,Epi_MHCII,0.683281487962152,7,13,1.62788813920032e-11,1.28016644476084e-10
Epi_Xenobiotic,Epi_Hypox-Adapt,0.589053459847257,5,13,1.20372945191273e-07,3.11905184450798e-07
Epi_Xenobiotic,Epi_Ciliated,0.588717009415427,6,13,1.61570301840039e-09,6.9119775127169e-09
Epi_Xenobiotic,Epi_Glandular,0.656565656565656,6,13,1.61570301840039e-09,6.9119775127169e-09
Epi_Xenobiotic,Epi_cEMT,0.532372214941022,5,13,1.20372945191273e-07,3.11905184450798e-07
Epi_TNF,Epi_Basal,0.567373103087388,7,13,1.62788813920032e-11,1.28016644476084e-10
Epi_TNF,Epi_Interferon,0.732919254658385,8,13,1.2308202828208e-13,3.00882809708993e-12
Epi_TNF,Epi_Glandular,0.634146341463414,6,13,1.61570301840039e-09,6.9119775127169e-09
Epi_TNF,Epi_Squamous,0.657885304659498,8,13,1.2308202828208e-13,3.00882809708993e-12
Epi_TNF,Epi_Hypox-Stress,0.577586206896551,6,13,1.61570301840039e-09,6.9119775127169e-09
Epi_Interferon,Epi_MHCII,0.597051597051597,6,13,1.61570301840039e-09,6.9119775127169e-09
Epi_Interferon,Epi_Glandular,0.508641975308642,6,13,1.61570301840039e-09,6.9119775127169e-09
Epi_Interferon,Epi_Squamous,0.567532661600204,7,13,1.62788813920032e-11,1.28016644476084e-10
Epi_Interferon,HSPA6+_Macro,0.512456721360831,6,13,1.61570301840039e-09,6.9119775127169e-09
Epi_Glandular,Epi_ER-Stress,0.523809523809523,5,13,1.20372945191273e-07,3.11905184450798e-07
Epi_Glandular,Epi_Ciliated,0.525334445860573,6,13,1.61570301840039e-09,6.9119775127169e-09
Epi_Glandular,Epi_Squamous,0.690666666666666,5,13,1.20372945191273e-07,3.11905184450798e-07
Epi_Squamous,Epi_MHCII,0.56,7,13,1.62788813920032e-11,1.28016644476084e-10
Epi_Hypox-Stress,Epi_ER-Stress,0.561643835616438,6,13,1.61570301840039e-09,6.9119775127169e-09
Epi_Hypox-Stress,Epi_Basal,0.571428571428571,7,13,1.62788813920032e-11,1.28016644476084e-10
Epi_Hypox-Stress,Epi_MHCII,0.531789710931152,6,13,1.61570301840039e-09,6.9119775127169e-09
Epi_Hypox-Stress,Epi_Oxphos-Ion,0.57090909090909,7,13,1.62788813920032e-11,1.28016644476084e-10
Epi_Hypox-Stress,Epi_cEMT,0.789473684210526,7,13,1.62788813920032e-11,1.28016644476084e-10
Epi_Hypox-Stress,Cycling_Bgc,0.511627906976744,6,13,1.61570301840039e-09,6.9119775127169e-09
Epi_cEMT,Epi_ER-Stress,0.6375,7,13,1.62788813920032e-11,1.28016644476084e-10
Epi_cEMT,Epi_Basal,0.56043956043956,8,13,1.2308202828208e-13,3.00882809708993e-12
Epi_cEMT,Epi_MHCII,0.662280701754385,6,13,1.61570301840039e-09,6.9119775127169e-09
Epi_cEMT,Epi_Hypox-Adapt,0.588129496402877,7,13,1.62788813920032e-11,1.28016644476084e-10
Epi_cEMT,Epi_Oxphos-Ion,0.662921348314606,7,13,1.62788813920032e-11,1.28016644476084e-10
FOLR2+_Macro,CD4_CXCL13+_T,0.528138528138528,5,13,1.20372945191273e-07,3.11905184450798e-07
FOLR2+_Macro,Bgc,0.523076923076923,6,13,1.61570301840039e-09,6.9119775127169e-09
FOLR2+_Macro,HSPA6+_Macro,0.505956375838926,5,13,1.20372945191273e-07,3.11905184450798e-07
FOLR2+_Macro,CD8_ISG15+_T,0.573770491803278,6,13,1.61570301840039e-09,6.9119775127169e-09
FOLR2+_Macro,LILRA4+_pDC,0.518584477509048,6,13,1.61570301840039e-09,6.9119775127169e-09
FOLR2+_Macro,MAIT,0.550596171245823,6,13,1.61570301840039e-09,6.9119775127169e-09
FOLR2+_Macro,Macro,0.721153846153846,7,13,1.62788813920032e-11,1.28016644476084e-10
FOLR2+_Macro,Mast,0.539641943734015,5,13,1.20372945191273e-07,3.11905184450798e-07
FOLR2+_Macro,NK,0.524703125,6,13,1.61570301840039e-09,6.9119775127169e-09
FOLR2+_Macro,Plasma,0.546526860454084,7,13,1.62788813920032e-11,1.28016644476084e-10
FOLR2+_Macro,CD4_Unassigned_T,0.591327519379845,7,13,1.62788813920032e-11,1.28016644476084e-10
FOLR2+_Macro,SPP1+_CXCL3+_Macro,0.549140469830833,6,13,1.61570301840039e-09,6.9119775127169e-09
FOLR2+_Macro,SPP1+_MT1+_Macro,0.571770334928229,6,13,1.61570301840039e-09,6.9119775127169e-09
FOLR2+_Macro,SPP1+_cycMacro,0.562797964825127,6,13,1.61570301840039e-09,6.9119775127169e-09
FOLR2+_Macro,TNFSF10+_Macro,0.596153846153846,6,13,1.61570301840039e-09,6.9119775127169e-09
FOLR2+_Macro,CD4_Tem/Effector,0.529165843702679,7,13,1.62788813920032e-11,1.28016644476084e-10
FOLR2+_Macro,CD8_Tem/Temra,0.571909176465497,5,13,1.20372945191273e-07,3.11905184450798e-07
FOLR2+_Macro,CD8_Tem/Trm,0.56,6,13,1.61570301840039e-09,6.9119775127169e-09
FOLR2+_Macro,CD8_Trm,0.599387181976677,7,13,1.62788813920032e-11,1.28016644476084e-10
FOLR2+_Macro,CD4_Th17,0.578533895218771,6,13,1.61570301840039e-09,6.9119775127169e-09
FOLR2+_Macro,CD4_Th1,0.56,6,13,1.61570301840039e-09,6.9119775127169e-09
FOLR2+_Macro,apCAF,0.565891472868217,5,13,1.20372945191273e-07,3.11905184450798e-07
FOLR2+_Macro,CD8_Cycling_Tex,0.524545454545454,7,13,1.62788813920032e-11,1.28016644476084e-10
FOLR2+_Macro,CD8_Tex,0.641843971631205,6,13,1.61570301840039e-09,6.9119775127169e-09
FOLR2+_Macro,gd_T,0.603232575824047,7,13,1.62788813920032e-11,1.28016644476084e-10
FOLR2+_Macro,iCAF,0.56,7,13,1.62788813920032e-11,1.28016644476084e-10
FOLR2+_Macro,CD4_Treg,0.554972787921348,6,13,1.61570301840039e-09,6.9119775127169e-09
FOLR2+_Macro,vCAF,0.56,5,13,1.20372945191273e-07,3.11905184450798e-07
CD4_CXCL13+_T,CD4_Tfh,0.793650793650793,6,13,1.61570301840039e-09,6.9119775127169e-09
CD4_CXCL13+_T,Bgc,0.709279918864097,8,13,1.2308202828208e-13,3.00882809708993e-12
CD4_CXCL13+_T,ILC3,0.660538991524907,6,13,1.61570301840039e-09,6.9119775127169e-09
CD4_CXCL13+_T,CD8_ISG15+_T,0.868421052631579,7,13,1.62788813920032e-11,1.28016644476084e-10
CD4_CXCL13+_T,LAMP3+_cDC,0.665753424657534,7,13,1.62788813920032e-11,1.28016644476084e-10
CD4_CXCL13+_T,LILRA4+_pDC,0.805537439971542,7,13,1.62788813920032e-11,1.28016644476084e-10
CD4_CXCL13+_T,MAIT,0.769736842105263,8,13,1.2308202828208e-13,3.00882809708993e-12
CD4_CXCL13+_T,Macro,0.587155963302752,5,13,1.20372945191273e-07,3.11905184450798e-07
CD4_CXCL13+_T,Bmem,0.793650793650793,8,13,1.2308202828208e-13,3.00882809708993e-12
CD4_CXCL13+_T,NK,0.878405797101449,8,13,1.2308202828208e-13,3.00882809708993e-12
CD4_CXCL13+_T,Bn,0.795861297539149,6,13,1.61570301840039e-09,6.9119775127169e-09
CD4_CXCL13+_T,Plasma,0.537824933687002,8,13,1.2308202828208e-13,3.00882809708993e-12
CD4_CXCL13+_T,CD4_Unassigned_T,0.9140625,8,13,1.2308202828208e-13,3.00882809708993e-12
CD4_CXCL13+_T,TNFSF10+_Macro,0.548969072164948,6,13,1.61570301840039e-09,6.9119775127169e-09
CD4_CXCL13+_T,CD8_Tcm/Tn,0.764745251797044,7,13,1.62788813920032e-11,1.28016644476084e-10
CD4_CXCL13+_T,CD4_Tcm/Tn,0.832826747720364,7,13,1.62788813920032e-11,1.28016644476084e-10
CD4_CXCL13+_T,CD4_Tem/Effector,0.806970509383378,8,13,1.2308202828208e-13,3.00882809708993e-12
CD4_CXCL13+_T,CD8_Tem/Temra,0.817708333333333,9,13,6.8960885995e-16,1.40483176326957e-13
CD4_CXCL13+_T,CD8_Tem/Trm,0.950980392156862,8,13,1.2308202828208e-13,3.00882809708993e-12
CD4_CXCL13+_T,CD8_Trm,0.717171717171717,8,13,1.2308202828208e-13,3.00882809708993e-12
CD4_CXCL13+_T,CD4_Th17,0.764411027568922,7,13,1.62788813920032e-11,1.28016644476084e-10
CD4_CXCL13+_T,CD4_Th1,0.732575757575757,8,13,1.2308202828208e-13,3.00882809708993e-12
CD4_CXCL13+_T,CD8_Cycling_Tex,0.598119426458532,7,13,1.62788813920032e-11,1.28016644476084e-10
CD4_CXCL13+_T,CD4_Cycling_Treg,0.595520421607378,8,13,1.2308202828208e-13,3.00882809708993e-12
CD4_CXCL13+_T,CD8_Tex,0.799535864978902,7,13,1.62788813920032e-11,1.28016644476084e-10
CD4_CXCL13+_T,gd_T,0.728506787330316,7,13,1.62788813920032e-11,1.28016644476084e-10
CD4_CXCL13+_T,CD4_Treg,0.930503607994257,8,13,1.2308202828208e-13,3.00882809708993e-12
Fibrosis_PGF+_Tip_EC,HMGB2+_cycEC,0.513513513513513,6,13,1.61570301840039e-09,6.9119775127169e-09
Fibrosis_PGF+_Tip_EC,Lymphatic_EC,0.544303797468354,7,13,1.62788813920032e-11,1.28016644476084e-10
Fibrosis_PGF+_Tip_EC,PGF+_Tip_EC,0.532572239422084,5,13,1.20372945191273e-07,3.11905184450798e-07
Fibrosis_PGF+_Tip_EC,PI16+_iCAF,0.511627906976744,5,13,1.20372945191273e-07,3.11905184450798e-07
Fibrosis_PGF+_Tip_EC,Pericyte,0.535117056856187,6,13,1.61570301840039e-09,6.9119775127169e-09
Fibrosis_PGF+_Tip_EC,SPRY1+_EC,0.6,7,13,1.62788813920032e-11,1.28016644476084e-10
Fibrosis_PGF+_Tip_EC,Tip_EC,0.535349818467275,6,13,1.61570301840039e-09,6.9119775127169e-09
Fibrosis_PGF+_Tip_EC,Venous_EC,0.57396839332748,5,13,1.20372945191273e-07,3.11905184450798e-07
Fibrosis_PGF+_Tip_EC,Venous_iEC,0.606319811875367,7,13,1.62788813920032e-11,1.28016644476084e-10
Fibrosis_PGF+_Tip_EC,myoCAF,0.625382059800664,7,13,1.62788813920032e-11,1.28016644476084e-10
Fibrosis_PGF+_Tip_EC,vCAF,0.544110475683823,7,13,1.62788813920032e-11,1.28016644476084e-10
CD4_Tfh,Bgc,0.761264985531211,7,13,1.62788813920032e-11,1.28016644476084e-10
CD4_Tfh,IL6+_iCAF,0.588235294117647,5,13,1.20372945191273e-07,3.11905184450798e-07
CD4_Tfh,ILC3,0.784092664092664,7,13,1.62788813920032e-11,1.28016644476084e-10
CD4_Tfh,CD8_ISG15+_T,0.704597922277799,7,13,1.62788813920032e-11,1.28016644476084e-10
CD4_Tfh,LAMP3+_cDC,0.633879781420765,6,13,1.61570301840039e-09,6.9119775127169e-09
CD4_Tfh,LILRA4+_pDC,0.680686304281809,7,13,1.62788813920032e-11,1.28016644476084e-10
CD4_Tfh,MAIT,0.892802285573851,8,13,1.2308202828208e-13,3.00882809708993e-12
CD4_Tfh,Macro,0.559973569651741,6,13,1.61570301840039e-09,6.9119775127169e-09
CD4_Tfh,Bmem,0.812030075187969,7,13,1.62788813920032e-11,1.28016644476084e-10
CD4_Tfh,NK,0.867305126739089,8,13,1.2308202828208e-13,3.00882809708993e-12
CD4_Tfh,Bn,0.803080640289942,7,13,1.62788813920032e-11,1.28016644476084e-10
CD4_Tfh,Plasma,0.588235294117647,7,13,1.62788813920032e-11,1.28016644476084e-10
CD4_Tfh,CD4_Unassigned_T,0.893796992481203,6,13,1.61570301840039e-09,6.9119775127169e-09
CD4_Tfh,SPRY1+_EC,0.53170731707317,5,13,1.20372945191273e-07,3.11905184450798e-07
CD4_Tfh,TMEM100+_EC,0.56115107913669,5,13,1.20372945191273e-07,3.11905184450798e-07
CD4_Tfh,CD8_Tcm/Tn,0.744680851063829,7,13,1.62788813920032e-11,1.28016644476084e-10
CD4_Tfh,CD4_Tcm/Tn,0.808411214953271,6,13,1.61570301840039e-09,6.9119775127169e-09
CD4_Tfh,CD4_Tem/Effector,0.820143884892086,7,13,1.62788813920032e-11,1.28016644476084e-10
CD4_Tfh,CD8_Tem/Temra,0.78125,6,13,1.61570301840039e-09,6.9119775127169e-09
CD4_Tfh,CD8_Tem/Trm,0.793650793650793,7,13,1.62788813920032e-11,1.28016644476084e-10
CD4_Tfh,CD8_Trm,0.781684981684981,8,13,1.2308202828208e-13,3.00882809708993e-12
CD4_Tfh,CD4_Th17,0.840739975196362,8,13,1.2308202828208e-13,3.00882809708993e-12
CD4_Tfh,CD4_Th1,0.797217271452674,8,13,1.2308202828208e-13,3.00882809708993e-12
CD4_Tfh,Venous_iEC,0.52391304347826,5,13,1.20372945191273e-07,3.11905184450798e-07
CD4_Tfh,CD8_Cycling_Tex,0.614417537349868,6,13,1.61570301840039e-09,6.9119775127169e-09
CD4_Tfh,CD4_Cycling_Treg,0.576576576576576,6,13,1.61570301840039e-09,6.9119775127169e-09
CD4_Tfh,CD8_Tex,0.708154506437768,5,13,1.20372945191273e-07,3.11905184450798e-07
CD4_Tfh,gd_T,0.657379363449692,7,13,1.62788813920032e-11,1.28016644476084e-10
CD4_Tfh,iCAF,0.539454060649884,5,13,1.20372945191273e-07,3.11905184450798e-07
CD4_Tfh,CD4_Treg,0.692913385826771,6,13,1.61570301840039e-09,6.9119775127169e-09
CD4_Tfh,vCAF,0.600230414746543,5,13,1.20372945191273e-07,3.11905184450798e-07
Bgc,ILC3,0.738608981380065,7,13,1.62788813920032e-11,1.28016644476084e-10
Bgc,CD8_ISG15+_T,0.675572519083969,8,13,1.2308202828208e-13,3.00882809708993e-12
Bgc,LAMP3+_cDC,0.659163987138263,6,13,1.61570301840039e-09,6.9119775127169e-09
Bgc,LILRA4+_pDC,0.807171717171717,7,13,1.62788813920032e-11,1.28016644476084e-10
Bgc,Lymphatic_EC,0.5546875,5,13,1.20372945191273e-07,3.11905184450798e-07
Bgc,MAIT,0.769841269841269,8,13,1.2308202828208e-13,3.00882809708993e-12
Bgc,Macro,0.547945205479452,6,13,1.61570301840039e-09,6.9119775127169e-09
Bgc,Mast,0.549833495913081,6,13,1.61570301840039e-09,6.9119775127169e-09
Bgc,Bmem,0.674715909090909,7,13,1.62788813920032e-11,1.28016644476084e-10
Bgc,NK,0.828571428571428,8,13,1.2308202828208e-13,3.00882809708993e-12
Bgc,Bn,0.824701195219123,7,13,1.62788813920032e-11,1.28016644476084e-10
Bgc,Plasma,0.646847110937398,8,13,1.2308202828208e-13,3.00882809708993e-12
Bgc,CD4_Unassigned_T,0.7734375,8,13,1.2308202828208e-13,3.00882809708993e-12
Bgc,TMEM100+_EC,0.508196721311475,5,13,1.20372945191273e-07,3.11905184450798e-07
Bgc,CD8_Tcm/Tn,0.738502238502238,7,13,1.62788813920032e-11,1.28016644476084e-10
Bgc,CD4_Tcm/Tn,0.722755909611579,7,13,1.62788813920032e-11,1.28016644476084e-10
Bgc,CD4_Tem/Effector,0.714285714285714,7,13,1.62788813920032e-11,1.28016644476084e-10
Bgc,CD8_Tem/Temra,0.757724171539961,8,13,1.2308202828208e-13,3.00882809708993e-12
Bgc,CD8_Tem/Trm,0.761499745158002,8,13,1.2308202828208e-13,3.00882809708993e-12
Bgc,CD8_Trm,0.785714285714285,8,13,1.2308202828208e-13,3.00882809708993e-12
Bgc,CD4_Th17,0.77984158128043,7,13,1.62788813920032e-11,1.28016644476084e-10
Bgc,CD4_Th1,0.716711833785004,8,13,1.2308202828208e-13,3.00882809708993e-12
Bgc,Venous_EC,0.523076923076923,5,13,1.20372945191273e-07,3.11905184450798e-07
Bgc,Venous_iEC,0.516348095893217,5,13,1.20372945191273e-07,3.11905184450798e-07
Bgc,CD8_Cycling_Tex,0.553831865712713,8,13,1.2308202828208e-13,3.00882809708993e-12
Bgc,CD4_Cycling_Treg,0.656934306569343,8,13,1.2308202828208e-13,3.00882809708993e-12
Bgc,CD8_Tex,0.756266367377478,6,13,1.61570301840039e-09,6.9119775127169e-09
Bgc,gd_T,0.635514018691588,8,13,1.2308202828208e-13,3.00882809708993e-12
Bgc,CD4_Treg,0.732843137254902,7,13,1.62788813920032e-11,1.28016644476084e-10
HMGB2+_cycEC,HMOX1+_iEC,0.570175438596491,6,13,1.61570301840039e-09,6.9119775127169e-09
HMGB2+_cycEC,Macro,0.544,7,13,1.62788813920032e-11,1.28016644476084e-10
HMGB2+_cycEC,PGF+_Tip_EC,0.678703101279548,7,13,1.62788813920032e-11,1.28016644476084e-10
HMGB2+_cycEC,Pericyte,0.621995572422517,6,13,1.61570301840039e-09,6.9119775127169e-09
HMGB2+_cycEC,SPP1+_cycMacro,0.606382978723404,6,13,1.61570301840039e-09,6.9119775127169e-09
HMGB2+_cycEC,SPRY1+_EC,0.523076923076923,7,13,1.62788813920032e-11,1.28016644476084e-10
HMGB2+_cycEC,Tip_EC,0.677528988404638,7,13,1.62788813920032e-11,1.28016644476084e-10
HMGB2+_cycEC,cyc_mCAF,0.628691875319366,7,13,1.62788813920032e-11,1.28016644476084e-10
HMGB2+_cycEC,myoCAF,0.620155038759689,5,13,1.20372945191273e-07,3.11905184450798e-07
HMGB2+_cycEC,tCAF,0.5625,6,13,1.61570301840039e-09,6.9119775127169e-09
HMGB2+_cycEC,vCAF,0.518836318274971,6,13,1.61570301840039e-09,6.9119775127169e-09
HMOX1+_iEC,HSP+_tCAF,0.516806197675871,5,13,1.20372945191273e-07,3.11905184450798e-07
HMOX1+_iEC,Pericyte,0.508533101478077,7,13,1.62788813920032e-11,1.28016644476084e-10
HMOX1+_iEC,SPRY1+_EC,0.522000352005632,7,13,1.62788813920032e-11,1.28016644476084e-10
HMOX1+_iEC,Tip_EC,0.521774193548387,7,13,1.62788813920032e-11,1.28016644476084e-10
HMOX1+_iEC,myoCAF,0.516218979459057,7,13,1.62788813920032e-11,1.28016644476084e-10
HMOX1+_iEC,tCAF,0.619047619047619,6,13,1.61570301840039e-09,6.9119775127169e-09
HSP+_tCAF,IL6+_iCAF,0.630857966834895,6,13,1.61570301840039e-09,6.9119775127169e-09
HSP+_tCAF,Macro,0.57788434235134,5,13,1.20372945191273e-07,3.11905184450798e-07
HSP+_tCAF,Mast,0.670588235294117,5,13,1.20372945191273e-07,3.11905184450798e-07
HSP+_tCAF,PI16+_iCAF,0.652941176470588,6,13,1.61570301840039e-09,6.9119775127169e-09
HSP+_tCAF,SMC,0.573609999384274,5,13,1.20372945191273e-07,3.11905184450798e-07
HSP+_tCAF,SPRY1+_EC,0.500427977500611,5,13,1.20372945191273e-07,3.11905184450798e-07
HSP+_tCAF,Venous_EC,0.517472846252445,6,13,1.61570301840039e-09,6.9119775127169e-09
HSP+_tCAF,Venous_iEC,0.508672714919467,5,13,1.20372945191273e-07,3.11905184450798e-07
HSP+_tCAF,apCAF,0.700491189202582,7,13,1.62788813920032e-11,1.28016644476084e-10
HSP+_tCAF,iCAF,0.597818269000239,6,13,1.61570301840039e-09,6.9119775127169e-09
HSP+_tCAF,mCAF,0.511494252873563,5,13,1.20372945191273e-07,3.11905184450798e-07
HSP+_tCAF,vCAF,0.689348171701112,7,13,1.62788813920032e-11,1.28016644476084e-10
HSPA6+_Macro,ISG15+_mCAF,0.536585365853658,6,13,1.61570301840039e-09,6.9119775127169e-09
HSPA6+_Macro,SPP1+_CXCL3+_Macro,0.852380952380952,6,13,1.61570301840039e-09,6.9119775127169e-09
HSPA6+_Macro,SPP1+_MT1+_Macro,0.632124352331606,6,13,1.61570301840039e-09,6.9119775127169e-09
HSPA6+_Macro,SPP1+_cycMacro,0.535399290576167,5,13,1.20372945191273e-07,3.11905184450798e-07
HSPA6+_Macro,CD8_Tex,0.522345132743362,5,13,1.20372945191273e-07,3.11905184450798e-07
HSPA6+_Macro,tCAF,0.537151898734177,6,13,1.61570301840039e-09,6.9119775127169e-09
IL6+_iCAF,LILRA4+_pDC,0.533163265306122,5,13,1.20372945191273e-07,3.11905184450798e-07
IL6+_iCAF,Lymphatic_EC,0.598684210526315,7,13,1.62788813920032e-11,1.28016644476084e-10
IL6+_iCAF,MAIT,0.60295497185741,6,13,1.61570301840039e-09,6.9119775127169e-09
IL6+_iCAF,Mast,0.65891472868217,6,13,1.61570301840039e-09,6.9119775127169e-09
IL6+_iCAF,Bmem,0.535257375075255,5,13,1.20372945191273e-07,3.11905184450798e-07
IL6+_iCAF,NK,0.579804560260586,5,13,1.20372945191273e-07,3.11905184450798e-07
IL6+_iCAF,PI16+_iCAF,0.694690265486725,7,13,1.62788813920032e-11,1.28016644476084e-10
IL6+_iCAF,CD4_Unassigned_T,0.589043309631544,5,13,1.20372945191273e-07,3.11905184450798e-07
IL6+_iCAF,CD4_Tem/Effector,0.549417985662573,5,13,1.20372945191273e-07,3.11905184450798e-07
IL6+_iCAF,CD8_Tem/Temra,0.544685351665785,5,13,1.20372945191273e-07,3.11905184450798e-07
IL6+_iCAF,CD8_Tem/Trm,0.591503267973856,5,13,1.20372945191273e-07,3.11905184450798e-07
IL6+_iCAF,CD8_Trm,0.594780219780219,5,13,1.20372945191273e-07,3.11905184450798e-07
IL6+_iCAF,CD4_Th1,0.585185185185185,5,13,1.20372945191273e-07,3.11905184450798e-07
IL6+_iCAF,apCAF,0.636986301369863,6,13,1.61570301840039e-09,6.9119775127169e-09
IL6+_iCAF,iCAF,0.794639825369876,6,13,1.61570301840039e-09,6.9119775127169e-09
IL6+_iCAF,pnCAF,0.589285714285714,5,13,1.20372945191273e-07,3.11905184450798e-07
IL6+_iCAF,vCAF,0.647727272727272,6,13,1.61570301840039e-09,6.9119775127169e-09
ILC3,CD8_ISG15+_T,0.627460317460317,7,13,1.62788813920032e-11,1.28016644476084e-10
ILC3,LILRA4+_pDC,0.728508771929824,7,13,1.62788813920032e-11,1.28016644476084e-10
ILC3,MAIT,0.754528985507246,7,13,1.62788813920032e-11,1.28016644476084e-10
ILC3,Bmem,0.610869282744282,7,13,1.62788813920032e-11,1.28016644476084e-10
ILC3,NK,0.772413793103448,7,13,1.62788813920032e-11,1.28016644476084e-10
ILC3,Bn,0.7229524157235,7,13,1.62788813920032e-11,1.28016644476084e-10
ILC3,Plasma,0.515006803433117,6,13,1.61570301840039e-09,6.9119775127169e-09
ILC3,CD4_Unassigned_T,0.637795275590551,6,13,1.61570301840039e-09,6.9119775127169e-09
ILC3,TMEM100+_EC,0.564098568430675,5,13,1.20372945191273e-07,3.11905184450798e-07
ILC3,CD8_Tcm/Tn,0.752607324763521,7,13,1.62788813920032e-11,1.28016644476084e-10
ILC3,CD4_Tcm/Tn,0.729104625769307,6,13,1.61570301840039e-09,6.9119775127169e-09
ILC3,CD4_Tem/Effector,0.627671102661597,6,13,1.61570301840039e-09,6.9119775127169e-09
