anchor,partner,sample_id,Malignant,Boundary,Normal
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6433600_117E,0.890710382513661,1.0,0.388349514563106
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6433601_118B,0.0,0.74074074074074,0.798771121351766
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6433602_118C,0.0,0.0,0.338006230529595
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6433603_118D,1.0,1.0,0.535593220338983
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6433604_118E,0.126126126126126,1.0,0.860465116279069
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6433605_119B,0.0,0.0,0.670886075949367
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6433606_119C,1.0,1.0,0.324022346368715
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6433607_119D,0.756410256410256,1.0,0.857142857142857
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6433608_119E,0.575892857142857,0.661016949152542,0.586885245901639
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6433609_120B,0.763358778625954,0.906779661016949,0.9375
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6433610_120C,0.632958801498127,1.0,0.241860465116279
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6433611_120D,1.0,0.759036144578313,0.949253731343283
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6433612_120E,,1.0,0.501333333333333
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6433613_395A,0.60932944606414,1.0,0.663956639566395
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6433614_395B,0.0,0.0,0.487684729064039
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6433615_395C,1.0,1.0,0.470588235294117
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6433616_395D,1.0,1.0,0.912698412698412
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6433617_396A,0.0,0.0,0.885964912280701
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6433618_396C,0.44578313253012,0.0,0.494488188976378
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6433619_396D,0.503401360544217,1.0,0.375866851595006
HSPA6+_Macro,SPP1+_CXCL3+_Macro,GSM6433620_397A,0.659090909090909,0.881355932203389,0.671052631578947
