"node_a","node_b","pan_cancer_median_jaccard","n_cancers_significant","n_cancers_tested","cross_cancer_replication_p","cross_cancer_replication_p_adj_BH"
"LAMP3+_cDC","CD8_Tex",0.625514403292181,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"LAMP3+_cDC","gd_T",0.567566756675667,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"LAMP3+_cDC","CD4_Treg",0.648109243697478,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"LILRA4+_pDC","MAIT",0.693952041770071,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"LILRA4+_pDC","Macro",0.51069768089312,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"LILRA4+_pDC","Bmem",0.63719689420362,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"LILRA4+_pDC","NK",0.739393939393939,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"LILRA4+_pDC","Bn",0.63519313304721,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"LILRA4+_pDC","CD4_Unassigned_T",0.730538922155688,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"LILRA4+_pDC","CD8_Tcm/Tn",0.667127907982357,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"LILRA4+_pDC","CD4_Tcm/Tn",0.653668091168091,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"LILRA4+_pDC","CD4_Tem/Effector",0.656070490553249,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"LILRA4+_pDC","CD8_Tem/Temra",0.696969696969697,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"LILRA4+_pDC","CD8_Tem/Trm",0.686318972033257,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"LILRA4+_pDC","CD8_Trm",0.640026954177897,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"LILRA4+_pDC","CD4_Th17",0.690590718759732,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"LILRA4+_pDC","CD4_Th1",0.671328671328671,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"LILRA4+_pDC","CD8_Tex",0.610842726784755,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"LILRA4+_pDC","gd_T",0.592312691641114,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"LILRA4+_pDC","CD4_Treg",0.686667740549828,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"Lymphatic_EC","Venous_iEC",0.633676168560952,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Lymphatic_EC","myoCAF",0.533505154639175,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"MAIT","Macro",0.55,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"MAIT","Bmem",0.732051282051282,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"MAIT","NK",0.952580243497509,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"MAIT","Bn",0.751904761904761,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"MAIT","CD4_Unassigned_T",0.912013862148633,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"MAIT","CD8_Tcm/Tn",0.571428571428571,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"MAIT","CD4_Tcm/Tn",0.726652225907624,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"MAIT","CD4_Tem/Effector",0.919540229885057,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"MAIT","CD8_Tem/Temra",0.885245901639344,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"MAIT","CD8_Tem/Trm",0.9075,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"MAIT","CD8_Trm",0.836065573770491,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"MAIT","CD4_Th17",0.919316770186335,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"MAIT","CD4_Th1",0.858571428571428,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"MAIT","CD8_Cycling_Tex",0.559097809585773,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"MAIT","CD4_Cycling_Treg",0.54,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"MAIT","CD8_Tex",0.814285714285714,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"MAIT","gd_T",0.647912811858238,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"MAIT","CD4_Treg",0.89996802287305,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"Macro","NK",0.581460674157303,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"Macro","CD4_Unassigned_T",0.597701149425287,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Macro","SPP1+_MT1+_Macro",0.586430210277876,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Macro","SPP1+_cycMacro",0.608333333333333,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Macro","TNFSF10+_Macro",0.638791946308724,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Macro","CD4_Tem/Effector",0.518412604594024,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Macro","CD8_Tem/Temra",0.627737226277372,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Macro","CD8_Tem/Trm",0.627737226277372,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"Macro","CD8_Trm",0.627469107269421,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"Macro","CD4_Th17",0.651594280632913,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"Macro","CD4_Th1",0.663557213930348,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"Macro","apCAF",0.510770913067249,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"Macro","CD8_Cycling_Tex",0.502432115983952,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Macro","CD8_Tex",0.662878787878787,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"Macro","gd_T",0.625730994152046,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Macro","CD4_Treg",0.675505659880659,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"Macro","tCAF",0.502626320296888,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"Mast","SPRY1+_EC",0.563287514318442,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"Mast","TMEM100+_EC",0.517320261437908,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"Mast","Venous_EC",0.554727740986019,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"Mast","pnCAF",0.508745835316516,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Mast","vCAF",0.57030303030303,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Bmem","NK",0.719527363184079,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Bmem","Bn",0.852266749010727,"8","13","1.2308202828208E-13","6.5818114623842294E-11"
"Bmem","CD4_Unassigned_T",0.680462839341344,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Bmem","CD8_Tcm/Tn",0.783098591549295,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"Bmem","CD4_Tcm/Tn",0.850801098649576,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"Bmem","CD4_Tem/Effector",0.710169491525423,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"Bmem","CD8_Tem/Temra",0.727272727272727,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Bmem","CD8_Tem/Trm",0.749394155381325,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Bmem","CD8_Trm",0.656792600994677,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Bmem","CD4_Th17",0.577739362612535,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Bmem","CD4_Th1",0.680336134453781,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Bmem","CD8_Tex",0.555871630578877,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Bmem","CD4_Treg",0.698198198198198,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"NK","Bn",0.680701754385964,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"NK","Plasma",0.512429064890204,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"NK","CD4_Unassigned_T",0.857566276026851,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"NK","CD8_Tcm/Tn",0.623579898830748,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"NK","CD4_Tcm/Tn",0.781873262623809,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"NK","CD4_Tem/Effector",0.914003066652861,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"NK","CD8_Tem/Temra",0.914109742441209,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"NK","CD8_Tem/Trm",0.882608695652173,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"NK","CD8_Trm",0.870035211267605,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"NK","CD4_Th17",0.84712123460454,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"NK","CD4_Th1",0.861104225352112,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"NK","CD8_Cycling_Tex",0.539673016634859,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"NK","CD8_Tex",0.833028455284552,"8","13","1.2308202828208E-13","6.5818114623842294E-11"
"NK","gd_T",0.644986777376517,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"NK","CD4_Treg",0.876712328767123,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"NK","vCAF",0.503529257412752,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"Bn","Plasma",0.516301652892561,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"Bn","CD4_Unassigned_T",0.695889982809814,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Bn","CD8_Tcm/Tn",0.740510690239004,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Bn","CD4_Tcm/Tn",0.757433356117566,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"Bn","CD4_Tem/Effector",0.714655810510732,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"Bn","CD8_Tem/Temra",0.689700120381232,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"Bn","CD8_Tem/Trm",0.70680710088761,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"Bn","CD8_Trm",0.662100456621004,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Bn","CD4_Th17",0.613922463513716,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Bn","CD4_Th1",0.680115635997989,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Bn","CD8_Tex",0.598514851485148,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Bn","CD4_Treg",0.710247349823321,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"PGF+_Tip_EC","Pericyte",0.677303056392595,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"PGF+_Tip_EC","Tip_EC",0.683953900709219,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"PGF+_Tip_EC","myoCAF",0.604326244247891,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"PI16+_iCAF","SMC",0.601291637655273,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"PI16+_iCAF","Venous_iEC",0.502277660405753,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"PI16+_iCAF","apCAF",0.523114355231143,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"PI16+_iCAF","iCAF",0.807692307692307,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"PI16+_iCAF","mCAF",0.571208791208791,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"Pericyte","Tip_EC",0.652173913043478,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Pericyte","myoCAF",0.717592592592592,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"Pericyte","vCAF",0.628838034926117,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"Plasma","CD8_Tem/Trm",0.50640243902439,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Plasma","CD8_Tex",0.541666666666666,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"CD4_Unassigned_T","CD8_Tcm/Tn",0.636871508379888,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"CD4_Unassigned_T","CD4_Tcm/Tn",0.764172335600907,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD4_Unassigned_T","CD4_Tem/Effector",0.926380368098159,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"CD4_Unassigned_T","CD8_Tem/Temra",0.842381334556294,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD4_Unassigned_T","CD8_Tem/Trm",0.93345015576324,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD4_Unassigned_T","CD8_Trm",0.801497648742588,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD4_Unassigned_T","CD4_Th17",0.79326923076923,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD4_Unassigned_T","CD4_Th1",0.804428044280442,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD4_Unassigned_T","CD8_Tex",0.798684210526315,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD4_Unassigned_T","gd_T",0.626931956808856,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"CD4_Unassigned_T","CD4_Treg",0.820757464225912,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"SMC","Venous_EC",0.542511445389143,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"SMC","Venous_iEC",0.503820417055711,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"SMC","iCAF",0.631161362850224,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"SPP1+_CXCL3+_Macro","SPP1+_MT1+_Macro",0.679775280898876,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"SPP1+_CXCL3+_Macro","SPP1+_Macro",0.615384615384615,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"SPP1+_CXCL3+_Macro","TNFSF10+_Macro",0.529597083049157,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"SPP1+_MT1+_Macro","SPP1+_Macro",0.574144486692015,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"SPP1+_MT1+_Macro","TNFSF10+_Macro",0.648,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"SPP1+_MT1+_Macro","tCAF",0.535055350553505,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"SPP1+_Macro","TNFSF10+_Macro",0.65808612085119,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"SPP1+_cycMacro","CD8_Cycling_Tex",0.531208149509557,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"SPP1+_cycMacro","CD4_Cycling_Treg",0.53483477988079,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"SPRY1+_EC","TMEM100+_EC",0.581699346405228,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"SPRY1+_EC","Venous_EC",0.64786079944829,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"SPRY1+_EC","Venous_iEC",0.54215148595568,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"SPRY1+_EC","vCAF",0.571428571428571,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"TNFSF10+_Macro","CD4_Th1",0.50221238938053,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"TNFSF10+_Macro","CD8_Tex",0.506426735218509,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"CD8_Tcm/Tn","CD4_Tcm/Tn",0.896548027444253,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD8_Tcm/Tn","CD4_Tem/Effector",0.640517955155513,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"CD8_Tcm/Tn","CD8_Tem/Temra",0.656743002544529,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD8_Tcm/Tn","CD8_Tem/Trm",0.680847076461769,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD8_Tcm/Tn","CD8_Trm",0.570294272597275,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"CD8_Tcm/Tn","CD4_Th17",0.66025641025641,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"CD8_Tcm/Tn","CD4_Th1",0.571867759757618,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"CD8_Tcm/Tn","CD8_Tex",0.543380240718519,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"CD8_Tcm/Tn","CD4_Treg",0.596736596736596,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"CD4_Tcm/Tn","CD4_Tem/Effector",0.827586206896551,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD4_Tcm/Tn","CD8_Tem/Temra",0.763888888888888,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD4_Tcm/Tn","CD8_Tem/Trm",0.73972602739726,"8","13","1.2308202828208E-13","6.5818114623842294E-11"
"CD4_Tcm/Tn","CD8_Trm",0.630331753554502,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD4_Tcm/Tn","CD4_Th17",0.636925206150457,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD4_Tcm/Tn","CD4_Th1",0.666666666666666,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD4_Tcm/Tn","CD8_Tex",0.557692307692307,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD4_Tcm/Tn","gd_T",0.523467373874429,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"CD4_Tcm/Tn","CD4_Treg",0.656173743289409,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD4_Tem/Effector","CD8_Tem/Temra",0.854368932038834,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD4_Tem/Effector","CD8_Tem/Trm",0.839506172839506,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD4_Tem/Effector","CD8_Trm",0.738317757009345,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"CD4_Tem/Effector","CD4_Th17",0.826089272397997,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"CD4_Tem/Effector","CD4_Th1",0.795830411407199,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD4_Tem/Effector","CD4_Cycling_Treg",0.546099290780141,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"CD4_Tem/Effector","CD8_Tex",0.816964285714285,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"CD4_Tem/Effector","gd_T",0.629788882556717,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"CD4_Tem/Effector","CD4_Treg",0.819811835287701,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD8_Tem/Temra","CD8_Tem/Trm",0.93742985409652,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD8_Tem/Temra","CD8_Trm",0.865384615384615,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD8_Tem/Temra","CD4_Th17",0.847328244274809,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD8_Tem/Temra","CD4_Th1",0.8282681465821,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD8_Tem/Temra","CD8_Cycling_Tex",0.543624161073825,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"CD8_Tem/Temra","CD8_Tex",0.857843137254901,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD8_Tem/Temra","gd_T",0.669099756690997,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD8_Tem/Temra","CD4_Treg",0.893364699816312,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD8_Tem/Trm","CD8_Trm",0.792817878705956,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD8_Tem/Trm","CD4_Th17",0.743243243243243,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD8_Tem/Trm","CD4_Th1",0.868104339527609,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD8_Tem/Trm","CD8_Tex",0.808022774327122,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD8_Tem/Trm","gd_T",0.631901840490797,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"CD8_Tem/Trm","CD4_Treg",0.922842261904762,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"Tip_EC","myoCAF",0.598608590441621,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"CD8_Trm","CD4_Th17",0.911195989496299,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD8_Trm","CD4_Th1",0.842460317460317,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD8_Trm","CD8_Cycling_Tex",0.515388181958683,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"CD8_Trm","CD4_Cycling_Treg",0.529629629629629,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"CD8_Trm","CD8_Tex",0.905770782889427,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD8_Trm","gd_T",0.691626804039412,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"CD8_Trm","CD4_Treg",0.768115942028985,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"CD8_Trm","vCAF",0.522077922077922,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"CD4_Th17","CD8_Tex",0.819672131147541,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD4_Th17","gd_T",0.697335663965252,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"CD4_Th17","CD4_Treg",0.850908119658119,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"CD4_Th1","CD4_Th17",0.86217094017094,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD4_Th1","CD8_Tex",0.754194630872483,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD4_Th1","gd_T",0.632258064516129,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"CD4_Th1","CD4_Treg",0.826897827643829,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"CD4_Th1","vCAF",0.529715762273901,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"Venous_EC","Venous_iEC",0.786446886446886,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Venous_EC","apCAF",0.571969696969697,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"Venous_EC","iCAF",0.533333333333333,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"Venous_EC","myoCAF",0.555549258738722,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"Venous_EC","pnCAF",0.514116575591985,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"Venous_EC","vCAF",0.674581430745814,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"Venous_iEC","apCAF",0.537878787878787,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"Venous_iEC","iCAF",0.538270637408568,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"Venous_iEC","myoCAF",0.535849056603773,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"Venous_iEC","vCAF",0.608308605341246,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"apCAF","mCAF",0.596442168003628,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"apCAF","myoCAF",0.682593543653705,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"apCAF","vCAF",0.587962962962962,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD8_Cycling_Tex","CD4_Cycling_Treg",0.821561338289962,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"CD8_Cycling_Tex","CD8_Tex",0.602788074769303,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"CD8_Cycling_Tex","gd_T",0.672018348623853,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
"CD8_Cycling_Tex","tCAF",0.50299181725196,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"CD4_Cycling_Treg","gd_T",0.662211679395201,"5","13","1.2037294519127301E-7","4.3863327046700898E-7"
"CD8_Tex","gd_T",0.751175548589341,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"CD8_Tex","CD4_Treg",0.862721255964291,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"gd_T","CD4_Treg",0.655092592592592,"6","13","1.61570301840039E-9","1.0378344613689E-8"
"myoCAF","vCAF",0.714416118421052,"7","13","1.6278881392003201E-11","3.0951579819995499E-10"
